date,title,descs
"Kompas.com - 20/12/2013, 19:52 WIB",Barang Tanpa Izin Edar Masuk Lewat Pelabuhan Kecil,"Direktur Penilaian Keamanan Pangan Badan POM RI Elin mengatakan barang-barang TIE tersebut muncul dari pelabuhan tikus. Dalam hal ini banyak pelabuhan-pelabuhan kecil yang memasok barang-barang TIE tanpa sepengetahuan pemerintah melalui Direktorat Jenderal Bea Cukai. ""Karena geografis Indonesia memungkinkan banyak pelabuhan tikus yang sulit diawasi,"" ujar Elin, Jumat (20/12/2013). Elin menjelaskan dengan beredarnya barang-barang tanpa label yang jelas, industri lainnya dirugikan. Dari data Ditjen Bea Cukai, negara rugi Rp 11 miliar karena barang-barang TIE tersebut. ""Produk yang masuk ditemukan demikian (barang-barang TIE), negara rugi sampai Rp 11 miliar,"" ujar Elin. Elin mengimbau kepada pemerintah, jika hal ini tidak ditanggulangi, seluruh barang yang ada di Indonesia terancam hilang labelnya. Selain itu daya saing dan kualitas barang yang sudah memiliki label BPOM dan tidak, akan sulit dibedakan. ""Nanti bukan pelabuhan tikus, jadi pelabuhan kucing yang memasukan barang-barang tersebut,"" ujar Elin. (Adiatmaputra Fajar Pratama)"
"Kompas.com - 01/11/2014, 13:02 WIB",Susi Akan Berikan Gaji Menterinya untuk Asuransi Nelayan,"""Saya akan memberikan asuransi untuk para nelayan yang sudah tidak bisa melaut, yang tua-tua, dari gaji menteri saya sekarang,"" terang Susi saat bertemu para nelayan di Tempat Pelelangan Ikan (TPI) Pangandaran, Sabtu (1/11/2014).  Susi mengatakan, kehidupan nelayan saat ini masih belum dikategorikan layak. Malah, sampai sekarang, sebagian besar nelayan di Indonesia masih berada di bawah garis kemiskinan. Oleh karena itu, ia pun berinisiatif secara spontan untuk melakukan langkah tersebut setelah menerima beberapa keluhan para nelayan pada masa sekarang ini.  ""Para nelayan sekarang masih belum bisa dikategorikan hidup layak di sini, atau di seluruh Indonesia,"" kata Susi.  Susi pun pernah menyatakan bahwa gajinya saat menjadi CEO kedua perusahaannya sudah bisa mencukupi kehidupannya. Bahkan, Susi pun mengaku kalau gaji menterinya sekarang tidak ada satu persennya dari keuntungan yang dihasilkan perusahaannya. ""Gaji saya kan sekarang hanya Rp 15 juta…,"" cetus Susi, sembari tersenyum lebar di hadapan para nelayan di Pangandaran.  Seperti diberitakan sebelumnya, Menteri Susi tiba di Pangandaran menggunakan helikopter sekitar pukul 07.30 WIB pagi ini. Kendaraan yang ditumpanginya langsung mendarat di dekat lokasi pemakaman kedua orangtuanya, yang tak jauh dari rumahnya.  Baca juga: "
"Kompas.com - 17/09/2014, 13:27 WIB","BUMN Ini Sebut Swasembada Gula ""Omong Kosong""","  Direktur Keuangan PT Rajawali Nusantara Indonesia (RNI) Dandossi Matram mengungkapkan, keadaan tersebut bertentangan dengan keinginan pemerintah menjalankan program swasembada gula. ""Pemerintah memberikan kuota impor yang cukup besar, dan sudah setahun ini gula kami masih belum bisa keluar (dari gudang). Kalau saya bisa bilang, swasembada gula itu omong kosong. Pemerintah ingin mematikan industri gula dalam negeri dengan cara mencari harga yang murah. Kalau harga yang murah, harus impor,"" ujar Dandossi kepada  , Selasa (16/9/2014). Menurut Dandossi, gula-gula hasil produksi Indonesia kini tertahan dan menumpuk di pabrik-pabrik gula dalam negeri. Impor gula besar-besaran pun menjatuhkan harga gula tersebut. Imbasnya, persediaan gula di dalam negeri pun berlebihan. Dandossi menyayangkan keadaan tersebut, apalagi dengan kebijakan pemerintah seakan-akan tidak melindungi industri gula nasional. ""Buat saya, salah satu kegagalan pemerintah sekarang benar-benar fatal sekali karena melakukan impor gula tanpa perhitungan yang matang. Buktinya, hari ini semua produsen gula itu gulanya berhenti di gudang. Diproduksi, tetapi tidak bisa dikeluarkan,"" keluh Dandossi."
"Kompas.com - 24/07/2017, 11:34 WIB","""Curhat"" Jokowi Saat Rapat Kabinet di Istana..."," - Presiden Joko Widodo memimpin rapat kabinet paripurna, di Istana Negara, Jakarta, Sein (24/7/2017). Saat memberikan sambutan, ia sempat ""curhat"" soal pemberitaan media. Apa isi ""curhatan""   ? Jokowi mengaku heran saat media-media tak memberitakan survei Gallup World yang menempatkan Indonesia do peringkat pertama dalam hal kepercayaan publik terhadap pemerintah.  Ia membandingkan dengan yang terjadi di India. Menurut Jokowi, media-media di India memberitakan secara luas mengenai survei itu, di mana India menempati urutan ketiga.  ""Yang saya lihat, yang nomor 3 saja, semua koran itu keluar semuanya. Semua media itu keluar semuanya. Tapi kita, nomor 1 tidak ada yang keluar,"" kata Jokowi, dalam rapat kabinet dengan topik RAPBN tahun 2018 itu.  ""Tapi enggak apa-apa, ini sebuah   untuk kita, yang akan memacu kita semuanya untuk memperbaiki,"" tambah Jokowi. Meski demikian, Jokowi tetap memberikan penghargaan dan apresiasi kepada seluruh menterinya. Menurut Jokowi, hasil survei Gallup menunjukkan bahwa jajarannya sudah bekerja keras sehingga bisa dipercaya oleh masyarakat. ""Ini hal yang sangat penting, sangat mendasar sekali dalam kita bekerja. Kalau dipercaya oleh rakyat itu bekerja akan lebih mudah,"" kata Jokowi. Dikutip dari siaran pers resmi Istana, Selasa (18/7/2017), Sri Mulyani melaporkan hasil survei ini kepada Presiden Joko Widodo."
"Kompas.com - 31/10/2014, 15:42 WIB",Susi: 5 Tahun Lagi Nelayan Tak Bergantung pada Subsidi,"“ ,” kata Susi dalam konferensi pers, Jumat (31/10/2014). Lebih lanjut Susi menjelaskan, bukan berarti menghilangkan subsidi untuk nelayan sama sekali. Namun, apa yang dia maksud adalah penerimaan yang diterima negara dari sektor perikanan dan kelautan setimpal dengan subsidi yang diberikan. Saat ini, anggaran KKP dalam APBN disebutkannya sebesar Rp 7 triliun. Jika ditambah dengan subsidi bahan bakar minyak (BBM) sebesar Rp 11,5 triliun, maka totalnya sekitar Rp 18 triliun. Sayangnya, dari belasan triliun subsidi tersebut, negara cuma memperoleh penerimaan Rp 300 miliar. “Kalau disubsidi Rp 5 triliun, penerimaan kita harus Rp 5 triliun. Kalau subsidi Rp 11 triliun, penerimaan negara harus Rp 11 triliun.  ,” ucap mantan CEO Susi Air itu. Dalam kesempatan itu, Susi kepada wartawan juga bercerita bahwa dirinya sempat bergurau dengan pejabat KKP soal besarnya subsidi untuk sektor kelautan dan perikanan. Dia bilang, jika subsidinya sebesar Rp 11 triliun, sebaiknya para nelayan disuruh berhenti melaut. “Dikasihkan saja ke nelayan kecil Rp 11 triliun per tahun. Mereka akan makmur.  ,” imbuh Susi. Sementara itu, saat ditanya perihal masih banyaknya kapal asing yang menangkap ikan di wilayah perairan Indonesia dengan metode yang merusak lingkungan, Susi menegaskan, pemerintah akan mengusirnya. “Kalau dia tidak mau ikut aturan, ya  . Dan,  .  ,” tegas wanita yang hanya mengantongi ijazah SMP itu. Susi menyebutkan, KTT Pembangunan Berkelanjutan yang digelar di Johannesburg, Afrika Selatan, pada 2002 ditandatangani oleh hampir seluruh negara di dunia, sebanyak 80 negara. “Kalau dia mau hidup sendiri tidak mau mengindahkan traktat atau   yang dibuat mayoritas oleh negara di dunia ini, ya kita akan usulkan negara itu dikucilkan,” tambah Susi. Dia menyebut akan mengusulkan kepada negara-negara berpengaruh, seperti Amerika Serikat dan Eropa, untuk memboikot negara tersebut. Menurut Susi, cara-cara penangkapan ikan yang merusak lingkungan tidak bisa lagi dibiarkan.  “Dan,  , untuk  ,” pungkas Susi."
"Kompas.com - 24/07/2017, 18:29 WIB","Tanpa PAN, Enam Parpol Nyatakan Semakin Solid Dukung Jokowi-JK"," - Perwakilan enam partai politik menyatakan semakin solid dalam mendukung pemerintahan Joko Widodo-Jusuf Kalla. Partai politik yang dimaksud adalah partai politik yang sebelumnya mendukung    pada Pilpres 2019, yakni PDI Perjuangan, Nasdem, PPP, Hanura dan PKB. Partai Golkar yang masuk dalam    setelah pilpres, termasuk dalam partai yang menyatakan solid dukung pemerintah. Hanya PAN yang tidak termasuk di dalamnya. Dukungan itu sendiri merupakan hasil dari pertemuan antara perwakilan enam parpol itu dengan Presiden Joko Widodo di Istana Merdeka, Jakarta, Senin (24/7/2017). ""Dari silaturahmi tadi, yang tercermin adalah semangat dan militansi kuat secara solid untuk mendukung pemerintahan Jokowi-JK, termasuk seluruh program dan kebijakannya,"" ujar Sekjen Golkar Idrus Marham, usai pertemuan. Dukungan, lanjut Idrus, akan tercermin di dalam pembahasan produk legislasi yang masih tertahan di DPR RI. (Baca juga:  ) Diketahui, ada tiga produk legislasi yang belum disetujui DPR, yakni RUU Anti-Terorisme, Perppu Nomor 1 Tahun 2017 tentang Peraturan Pemerintah Pengganti Undang-Undang (Perppu) Nomor 1 Tahun 2017 tentang Akses Informasi Keuangan untuk Kepentingan Perpajakan, dan Perppu Nomor 2 Tahun 2017 tentang Perubahan atas Undang-Undang Nomor 17 Tahun 2013 tentang Organisasi Kemasyarakatan. ""Pokoknya semua kebijakan. Nanti akan dibahas lebih lanjut satu per satu  ,"" ujar Idrus. Sementara itu, soal PAN yang tidak hadir dalam pertemuan, Idrus enggan menanggapi. ""Kan memang faktanya (perwakilan PAN) tidak ada (dalam pertemuan),"" ujar Idrus."
"Kompas.com - 24/07/2017, 18:51 WIB",Penjelasan Politisi Nasdem soal Pertemuan Jokowi dengan Partai Koalisi," - Pertemuan Presiden Joko Widodo dengan para elite partai politik di Istana Kepresidenan, Senin (24/7/2017) sore, turut membahas mengenai soliditas    pendukung pemerintah. Pertemuan tersebut dihadiri oleh perwakilan seluruh fraksi partai koalisi pendukung pemerintah, mulai dari PDI-P, Golkar, Nasdem, PKB, PPP dan Hanura. ""Kami bahas perpolitikan, soliditas pemerintah, koalisi pemerintah harus dijaga,"" kata Wakil Ketua Fraksi Nasdem, Johnny G Platte, saat dihubungi   usai pertemuan. Platte mengakui bahwa PAN satu-satunya partai koalisi yang tidak hadir dalam pertemuan itu. Keberadaan PAN memang saat ini tengah disorot karena kerap berbeda sikap dengan pemerintah. ""Saya enggak tau, sampai sana, PAN enggak ada,"" tambah Platte. Salah satu sikap PAN yang berbeda dari parpol koalisi pendukung pemerintah adalah terkait Rancangan Undang-Undang Pemilu. Pemerintah bersama seluruh parpol koalisi mendukung   atau ambang batas pencalonan presiden dalam UU Pemilu sebesar 20 persen kursi DPR atau 25 persen suara sah nasional. Namun, PAN berbeda sikap dan memilih   saat pengambilan keputusan RUU Pemilu menjadi UU. Meski begitu, Johnny membantah bahwa pertemuan itu sengaja membicarakan posisi PAN di parpol koalisi pendukung pemerintah. Namun, ia mengakui bahwa dinamika dalam pengambilan RUU pemilu juga ikut dibicarakan dalam pertemuan. ""Tadi ada evaluasi dengan UU pemilu yang sudah selesai, Presiden mengatakan, beliau mengikuti perkembangan pembahasan di DPR baik melalui menterinya dilaporkan, maupun menyaksikannya sendiri di televisi. Presiden memberikan apresiasi demokrasi kita berkembang dinamis,"" kata Platte."
"Kompas.com - 24/07/2017, 15:59 WIB","Ditegur Jokowi, Kementerian ESDM Evaluasi Peraturan yang Persulit Pengusaha"," - Kementerian Energi dan Sumber Daya Mineral akan segera mengevaluasi peraturan-peraturan menteri (Permen) yang berpotensi menyulitkan pengusaha. Langkah ini diambil merespons teguran dari Presiden Joko Widodo dalam rapat kabinet paripurna, di Istana Negara, Senin (24/7/2017). ""Setiap permen dan kebijakan akan kami evaluasi yang ujuannya untuk mempermudah investasi. Itu pesan dari Pak Presiden, dan itu sangat kami perhatikan,"" kata Wakil Menteri    Arcandra Tahar, seusai rapat kabinet. Arcandra menilai, teguran yang disampaikan Presiden    tidak mengarah pada satu Permen tertentu. Namun, banyak Permen yang harus dievaluasi. ""ESDM kan energi dan sumber daya mineral. Berbagai macam ada di ESDM. Banyak lah Permen. Tahun ini sudah ada 42-43 Permen, semuanya akan kami evaluasi,"" ujar Arcandra. Arcandra mengaku akan segera berdiskusi dengan Jokowi terkait evaluasi Permen ini. Prinsipnya, ia setuju bahwa setiap Permen yang dibuat harus mempermudah iklim investasi dan usaha. ""Bahwa Permen yang kami keluarkan, tentu kami berharap ini para pelaku industri itu bisa melihatnya dengan persepektif lebih luas. Tentu ada beberapa kalau ada kelemahan akan kita perbaiki,"" tambah dia. Saat membuka rapat kabinet paripurna dengan dengan topik RAPBN tahun 2018, Senin pagi tadi, Jokowi menegur Kementerian Lingkungan Hidup dan Kehutanan serta Kementerian ESDM. Teguran diberikan karena kedua kementerian tersebut kerap mengeluarkan peraturan menteri (Permen) yang tidak mempermudah investasi. ""Pada Permen-Permen, baik di Kehutanan dan Lingkungan Hidup, di ESDM misalnya, yang saya lihat dalam satu-dua bulan ini, direspons tidak baik oleh investor karena dianggap itu menghambat investasi,"" kata Jokowi. Jokowi juga mengingatkan para menteri lainnya yang hadir dalam rapat paripurna tersebut untuk berhati-hati dalam menerbitkan Permen. Sebelum Permen dikeluarkan, Jokowi meminta ada perhitungan dan kalkulasi yang matang.  "
"Kompas.com - 02/12/2019, 06:11 WIB","4 Fakta HUT OPM di Papua, Aksi Teror di Freeport hingga Mahfud MD: Sangat Kondusif"," - Tepat satu hari jelang hari ulang tahun Organisasi    Merdeka (  ) terjadi aksi teror di kawasan pertambangan   . Aksi teror tersebut terjadi di Area Mile 60 RPU 47, Distrik Tembagapura, Papua, Sabtu (30/11/2019). Pihak keamanan meyakini aksi teror tersebut dilakukan oleh kelompok pimpunan Hengki Wamang. Sementara itu, polisi telah mengamankan setidaknya 34 orang pada Sabtu (30/11/2019) malam. Mereka diduga merupakan simpatisan Tentara Pembebasan Nasional Papua Barat (TPNPB) yang merupakan sayap militer dari Organisasi Papua Merdeka (OPM). Berikut ini fakta lengkapnya: Setidaknya ada lima pejabat negara yang datang ke Papua menjelang HUT OPM. Mereka adalah Menteri Koordinator Bidang Politik, Hukum dan Keamanan ( Menkopolhukam) Mahfud MD. Kemudian, Menteri Dalam Negeri Tito Karnavian dan Wakil Menteri Pekerjaan Umum dan Perumahan Rakyat (PUPR) John Wempi Wetipo. Selain itu, Panglima TNI Marsekal Hadi Tjahjanto dan Kapolri Jenderal Idham Azis juga turut hadir. Menurut Mahfud MD, keberadaan sejumlah pejabat negara di Papua menujukkan bahwa daerah tersebut dalam kondisi aman."
"Kompas.com - 06/06/2014, 15:56 WIB",Bentoel Tidak Berniat Tutup Pabrik Rokok Kretek," Kendati permintaan terus merosot, PT Bentoel Internasional Investama Tbk (RMBA) belum berniat mengikuti jejak PT HM Sampoerna Tbk (HMSP) untuk menutup unit produksi rokok kretek alias sigaret kretek tangan (SKT). Prijunatmoko Sutrisno, Direktur Bentoel mengakui, penjualan rokok kretek memang terus menurun seiring kian mudanya profil usia perokok di Indonesia. Mayoritas perokok di Indonesia kemudian memilih untuk membeli rokok filter atau sigaret kretek mesin (SKM). Namun, hal itu bukan berarti permintaan rokok kretek tidak ada sama sekali. Rokok jenis ini justru masih diminati oleh kalangan masyarakat kelas bawah yang berprofesi sebagai nelayan, petani maupun buruh. ""Karena strategi kita menyesuaikan dengan pasar, maka kami tetap akan memproduksi rokok kretek,"" terang Prijunatmoko, di Jakarta, Jumat (6/6/2014). Hingga saat ini, Bentoel masih menjual beberapa merek rokok kretek seperti ""Bentoel Biru"", ""Tali Jagat"", ""Joged"" dan ""Sejati"". Namun, Bentoel memang sudah lama tidak mengandalkan rokok kretek sebagai penopang utama penjualannya. Lihat saja, kontribusi rokok kretek terhadap total penjualan rokok Bentoel hanya 12 persen saja. Tak hanya itu, pangsa pasar Bentoel hanya mencapai 5 persen dari total pasar rokok kretek nasional. ""Kita bukan pemain besar di rokok kretek,"" ungkap Prijunatmoko. Isu penutupan pabrik rokok kretek ini telah menjadi isu nasional sejak Mei lalu. Hal ini dipicu oleh keputusan HM Sampoerno menutup dua pabrik rokok kretek di Lumajang dan Jember, Jawa Timur. Masalahnya, penutupan itu menyebabkan Pemutusan Hubungan Kerja (PHK) 4.900 karyawannya. Terkait hal itu, Prijunatmoko bilang, Bentoel juga tidak berniat memangkas jumlah karyawannya. ""Jumlah karyawan kami justru bertambah di tahun lalu,"" terang Prijunatmoko.  Berdasarkan laporan keuangan per 31 Desember 2013, jumlah karyawan Bentoel memang bertambah menjadi 8.082 orang dibandingkan tahun sebelumnya yang 7.059 orang. "
"Kompas.com - 05/03/2020, 23:14 WIB",Golkar dan Demokrat Bahas Omnibus Law dan Peluang Koalisi Pilkada Serentak 2020," - Ketua Umum   , Airlangga Hartarto, bertemu dengan Ketua Umum Partai   , Susilo Bambang Yudhoyono (  ), di Cikeas, Jawa Barat, Kamis (5/3/2020) malam. Wakil Ketua DPP Partai    Bidang Media dan Opini, Nurul Arifin, mengkonfirmasi pertemuan kedua pemimpin partai. Dalam pertemuan itu, kedua pemimpin partai membahas beberapa hal, di antaranya penjelasan proses    dan   . “Golkar dan Demokrat juga menjajaki koalisi di beberapa daerah dalam Pilkada Serentak 2020,” kata Nurul dalam pernyataannya, Kamis (5/3/2020) malam. Usai pertemuan, ujar Nurul, SBY menyampaikan bahwa Demokrat siap mendukung pemerintah. “Kami selalu siap membantu penuh Presiden Jokowi untuk membangun negeri ini lebih baik,” kata SBY. Ia pun menambahkan, Partai Golkar dan Demokrat tengah menyamakan frekuensi dalam kehidupan politik dan bernegara. “Mari kita membangun kebersamaan untuk membangun negara kita,” ujar SBY. Partai Golkar dan Demokrat memang memiliki platform politik yang sama, yaitu membangun kesejahteraan rakyat dan menghormati nilai-nilai demokrasi. Nurul menjelaskan, Airlangga Hartarto menegaskan pertemuan tersebut bertujuan menemukan persamaan kedua partai politik dan bukan perbedaan. Pada akhir pertemuan itu, SBY mengatakan akan memberikan masukan secara positif dan berdialog tentang Omnibus Law. “Partai Demokrat ingin menjadi bagian dari solusi,” imbuh Nurul. Pemimpin Partai Demokrat baru kali ini membuka komunikasi politik dengan pemimpin partai politik lainnya, pasca berpulangnya Ani Yudhoyono pada Sabtu (1/6/2020) lalu. “Pertemuan ini adalah pertemuan politik pertama antara Partai Demokrat dan partai lain, juga sejak kehilangan orang yang paling saya cintai yaitu Ibu Ani Yudhoyono,” kata SBY."
"Kompas.com - 10/06/2017, 13:05 WIB","Dekati Pemimpin Negara Muslim, Jokowi Ingin Investasi di Indonesia Tak Hanya Barat"," Presiden Joko Widodo sebenarnya tidak hanya ingin investasi yang masuk ke Indonesia berasal dari negara-negara barat. Jokowi juga ingin investasi asing di tanah air juga berasal dari negara-negara Islam. ""Pemerintah sebenarnya ingin negara kita ini investasinya dari negara-negara Muslim,"" ujar Jokowi dalam silaturahim di Pondok Pesantren Miftahul Huda, Tasikmalaya, Sabtu (10/6/2017). ""Agar apa? Agar ada keseimbangan. Supaya adil,"" lanjut dia. Saat ini, Jokowi mengakui, investasi yang banyak masuk ke Indonesia adalah dari Amerika Serikat, Singapura, Jepang dan China. Sementara, investasi negara-negara Muslim di Indonesia terbilang kecil. Jokowi pernah bertanya kepada salah satu pangeran Kerajaan Arab Saudi soal mengapa negara-negara Islam lebih memilih menginvestasikan uangnya ke negara-negara Eropa ketimbang di Indonesia. ""Jawabannya, Indonesia saja enggak pernah datang ke kita (Arab Saudi). Presidennya juga enggak pernah datang ke saya (Pangeran Saudi). Ya, jadi kami enggak tahu keinginan Indonesia soal investasi kayak apa,"" lanjut Jokowi. Oleh sebab itu, Presiden Jokowi melakukan pendekatan secara personal ke pemimpin-pemimpin negara Muslim. Misalnya, Raja Arab Saudi Salman bin Abdulazis al-Saud, Emir Qatar Syekh Tamim bin Hamad al-Thani dan Presiden Turki Recep Tayyib Erdogan. Jokowi mengklaim, hubungannya dengan para pemimpin negara Islam itu semakin hari semakin mesra. ""Sekarang saya sudah bisa telepon langsung ke Raja Salman, ke Presiden Erdogan. Kalau hubungan sudah pribadi, pasti akan mudah ngomongnya. Pasti sudah blakblakan,"" ujar Jokowi. ""Saya dengan Raja Salman saja sudah blakblakan. Nah, kalau sudah seperti itu, akan gampang nanti investasi mereka di Indonesia,"" lanjut dia."
"Kompas.com - 04/06/2013, 16:13 WIB",Agung Laksono: SBY Harus Tegakkan Disiplin di Koalisi," — Wakil Ketua Umum DPP Partai Golkar Agung Laksono berharap Presiden Susilo Bambang Yudhoyono menegakkan disiplin di koalisi pemerintahan. Menurutnya, seharusnya tidak boleh ada perbedaan sikap parpol koalisi ketika sudah menjadi keputusan pemerintah. ""Menurut saya, penegakan disiplin penting. Kalau enggak, tidak ada manfaatnya kita bergabung kalau kayak  terus,"" kata Agung di Kantor Presiden, Jakarta, Selasa (4/6/2013). Hal itu dikatakan Agung ketika dimintai tanggapan terkait perbedaan sikap Partai Keadilan Sejahtera dalam menyikapi rencana pemerintah menaikkan harga bahan bakar minyak (BBM) bersubsidi. PKS menolak kenaikan harga BBM dengan berbagai alasan. Agung mengatakan, seharusnya PKS mendukung kenaikan harga BBM karena menyangkut hajat hidup orang banyak. Apalagi, kata dia, kenaikan harga BBM sudah menjadi kesepakatan politik pemerintah. ""Sebaiknya kesepakatan apa pun yang kita sepakati dengan cara demokratis tinggal dilaksanakanlah. Saya berharap satu bahasa, kompak,"" ujar Menteri Koordinator Kesejahteraan Rakyat itu. Seperti diberitakan, pemerintah berencana menaikkan harga premium menjadi Rp 6.500 per liter dan solar menjadi Rp 5.500 per liter. Jika direalisasikan, sebanyak 15,53 juta keluarga miskin akan menerima uang tunai Rp   	150.000  	 per bulan selama lima bulan dan kompensasi dalam bentuk program lainnya. Di Sekretariat Gabungan, PKS menjadi satu-satunya parpol yang menolak kenaikan harga BBM. Sikap itu juga sudah ditunjukkan PKS ketika pemerintah ingin menaikkan harga BBM tahun   	2012."
"Kompas.com - 18/02/2020, 10:35 WIB","Zulkifli Hasan Diyakini Rangkul Semua Pihak di PAN, Termasuk Amien Rais?"," - Politikus Partai Amanat Nasional Yandri Susanto meyakini Ketua Umum       akan merangkul semua pihak dalam menentukan kepengurusan 2020-2025. Menurut Yandri, yang merupakan tim sukses Zulkifli, Ketua Umum PAN itu tidak akan meninggalkan para kader begitu saja. ""Sebagai tim suksesnya Bang Zul, kalau saja misalkan ada teman-teman, mungkin dari pihak Bang Zul atau dari kandidat lain tidak terangkut dalam slot pengurus harian, itu bukan berarti kami tinggalkan,"" ujar Yandri di DPR, Senayan, Jakarta, Senin (17/2/2020). Ia menjelaskan, Zulkifli pasti akan memberikan kesempatan yang sama bagi tiap kader. Namun, kata Yandri, perlu dipahami bahwa kursi pengurus harian sangat terbatas. Yandri memprediksi hanya ada sekitar 70 kursi pengurus harian. ""Untuk posisi waketum sebanyak-banyaknya lima orang. Artinya Bang Zul enggak bisa melampaui itu,"" tuturnya. ""Untuk badan atau para ketua badan itu maksimal adalah 18, artinya wakil sekjen juga 18. bendahara umum dan wakil bendahara. Nah, kalau dari komposisi itu berarti tidak lebih dari 70 orang pengurus harian,"" kata Yandri. Yandri mengatakan, untuk mengakomodasi kepentingan pihak lainnya, Zulkifli kemungkinan bakal membentuk organ-organ lain di luar pengurus harian. Menurut dia, Zulkifli membutuhkan para kader di daerah-daerah. ""Mungkin Bang Zul akan membuat lembaga-lembaga atau sayap-sayap atau organ-organ yang lain,"" ucap Yandri."
"Kompas.com - 17/01/2020, 13:51 WIB",Parpol Koalisi Jokowi Disebut Pilih Panja Dibanding Pansus Jiwasraya," - Sekjen PPP Arsul Sani mengklaim seluruh partai koalisi pendukung pemerintahan Joko Widodo sepakat tidak membentuk panitia khusus (  ) di   RI untuk mengawasi kasus dugaan korupsi PT Asuransi Jiwasraya. Ia mengatakan, partai    telah satu suara bahwa pengawasan kasus Jiwasraya saat ini cukup melalui panitia kerja (panja) di komisi-komisi tertentu. ""Partai-partai koalisi pemerintah, termasuk Gerindra, bicara antarkami bahwa karena ini pemerintah punya rencana menyelesaikan, maka kita tidak bikin pansus dulu. Kami coba selesaikan melalui panja dulu,"" kata Arsul kepada wartawan, Jumat (17/1/2020). Arsul mengatakan, kesepakatan soal pembentukan    itu akhirnya diputuskan partai koalisi Jokowi setelah ada pertemuan dengan Presiden Jokowi di Istana Negara, Selasa (14/1/2020). Namun, Arsul menegaskan pembentukan panja itu bukan atas perintah Jokowi. Menurut dia, setelah mendengarkan penjelasan dari Jokowi soal penanganan kasus Jiwasraya, partai koalisi menyatakan pembentukan pansus tidak diperlukan. Maka, disepakatilah supaya komisi terkait, yaitu Komisi III, Komisi VI dan Komisi XI membentuk Panja Jiwasraya. ""Panja tentu kemungkinan di Komisi VI, di Komisi XI kan juga bisa ada panja pengawasan sektor jasa keuangan atau lembaga keuangan atau lembaga keuangan nonbank. Di Komisi III juga bisa nanti ada panja penegakan hukum,"" ujar Arsul. Ia mengatakan, keputusan ini dianggap jalan keluar terbaik bagi DPR untuk menjalankan fungsi pengawasan tanpa menambah kegaduhan. ""Kan begitu saja sudah. Jadi enggak gaduh, tapi fungsi-fungsi pengawasan DPR masih bisa dijalankan,"" kata dia. Sebelumnya, Wakil Ketua DPR    Ahmad mendorong komisi terkait, yaitu Komisi III, Komisi VI dan Komisi XI untuk membentuk Panja Jiwasraya."
"Kompas.com - 04/06/2013, 13:43 WIB","Anis Matta: Jika Luthfi Bersalah, Kami Wajib Minta Maaf ke Rakyat"," — Presiden Partai Keadilan Sejahtera Anis Matta ditanyai soal kasus dugaan korupsi kuota impor daging sapi dalam dialog tentang kondisi umat Islam Indonesia dan dunia di Kabupaten Sampang, Jawa Timur, Senin (3/6/2013) malam. Kasus ini turut menyeret mantan Presiden PKS Luthfi Hasan Ishaaq. Anis mengatakan, kasus itu murni persoalan pribadi Luthfi. PKS, katanya, tidak ikut campur. Sebelumnya, saat kasus ini terkuak, Anis dan PKS menduga ada konspirasi di balik kasus itu.  Dia menegaskan, PKS kini menunggu proses hukum berlangsung hingga  tuntas. Menurut Anis, bila Luthfi ternyata dinyatakan terbukti bersalah  oleh pengadilan, ia sebagai Presiden PKS akan meminta maaf  kepada seluruh rakyat Indonesia. ""Kami di PKS adalah manusia biasa yang tidak luput dari khilaf. PKS  tentu berharap (LHI) dinyatakan tidak bersalah, tetapi bila sebaliknya,  saya wajib meminta maaf kepada seluruh rakyat Indonesia,"" kata Anis dalam keterangan tertulisnya, seperti dikutip  , Selasa (4/6/2013). Dalam kasus dugaan korupsi kuota impor daging sapi, KPK menetapkan Luthfi sebagai tersangka bersama orang dekatnya, Ahmad Fathanah. Keduanya diduga  menerima pemberian hadiah atau janji dari PT Indoguna Utama terkait  kepengurusan tambahan kuota impor daging sapi untuk perusahaan itu. Dalam pengembangannya, KPK menjerat Fathanah dan Luthfi dengan pasal tindak pidana pencucian uang (TPPU).  Presiden PKS Anis Matta dan rombongan DPP PKS berada di Madura dalam  rangkaian safari silaturahim se-Jawa dan Indonesia bagian timur. Dalam dialog yang dihadiri sekitar 300 kiai, habib, dan tokoh masyarakat se-Madura itu, Anis menegaskan perlunya seluruh komponen umat Islam melupakan perbedaan kecil antara satu dengan yang lain dan sebaiknya fokus pada persamaan pemikiran atas banyak hal.  ""Mari kita melupakan perbedaan kecil dan fokus pada kerja-kerja besar kita bersama. Kita semua di sini memiliki persamaan pandangan terhadap banyak hal. Ini perlu agar umat Islam lebih menyatu dalam barisan yang besar dan kuat,"" katanya. Anis menegaskan, dunia Barat, khususnya di Amerika Serikat dan Eropa, dalam beberapa tahun belakangan memiliki minat kuat untuk mengenal Islam yang sesungguhnya. Pada saat yang sama, menurut dia, masyarakat Barat melihat Indonesia sebagai wajah Islam yang damai. ""Indonesia sekarang menjadi model sebab di tengah banyaknya mazhab dan keragaman etnis maupun kelompok, kita tetap damai. Berbeda dengan saudara kita di belahan dunia lain yang justru terus bertikai,"" ujar Anis.  "
