date,title,descs
"Sabtu, 25 Jan 2020 21:06 WIB",         Pelaku Pemicu Bentrok Massa di Sukabumi Bacok Tiga Pria    ,"Polisi menetapkan tiga orang sebagai tersangka penganiayaan yang memicu bentrok massa kelompok BPPKB dan Sapu Jagat di Sukabumi. Ketiganya diketahui sempat terlibat pengeroyokan dan penganiayaan terhadap tiga orang korban yang mengalami luka bacok. Berdasarkan rentetan peristiwa dan pantauan  , bentrok massa yang terjadi sejak Jumat (24/1/2020) malam hingga Sabtu (25/1/2020) pagi itu dipicu tuntutan ormas BPPKB kepada polisi untuk menangkap pelaku kekerasan yang diduga berasal dari kelompok Sapu Jagat. Sewaktu jumpa pers, polisi tak menjelaskan tiga tersangka itu masuk kelompok ormas atau tidak. Tiga korban masing-masing inisial M (30), Y alias I (26) dan H (34). Korban M mengalami luka bacok hingga sobek di bagian wajah, korban Y luka bacok pada bagian kepala belakang dan korban H luka bacok pada lengan kanan dan kiri. ""Kondisi terkini korban dua sudah kembali ke rumah, satu masih dirawat di Rumah Sakit Hasan Sadikin Bandung,"" kata Kapolres Sukabumi Kota AKBP Wisnu Prabowo. Keributan antara pelaku dan korban diketahui terjadi di Kampung Satong, Desa Titisan, Kecamatan Sukalarang, tepatnya di area peternakan ayam Titisan Farm. Masih berdekatan dengan pabrik sepatu PT PAI. Tersangka inisial RT alias T (25), DF alias H (29) dan RM alias E (25). Mereka membacok tiga korban tersebut. Usai beraksi, para pelaku membuang golok yang digunakan untuk melukai korban. ""Untuk motifnya, hanya kesalahpahaman saja. Hanya dari ucapan saja, baik dari korban maupun pelaku. Untuk kemungkinan ada tersangka lain tidak ada,"" tutur Wisnu."
"Sabtu, 25 Jan 2020 13:36 WIB","         Sungai Cibeet Diturap demi Water Park, Pemkab Karawang: Lanjut Ranah Hukum    ","Pemkab Karawang jengah dengan pemasangan dinding turap di tengah Sungai Cibeet oleh seorang oknum pengusaha di Kabupaten Bekasi. Sebab, aktivitas tersebut merubah bentuk dan mempersempit sungai. Hal itu dikhawatirkan menyebabkan banjir di Karawang. Sekda Karawang Acep Jamhuri menuturkan tak segan membawa masalah itu ke ranah hukum. ""Hari Senin besok (27/1) semua yang terlibat dalam kegiatan tersebut dipanggil ke Balai BBWS. Kelihatannya ini harus lanjut di ranah hukum,"" kata Sekda Karawang Acep Jamhuri melalui telepon, Sabtu (25/1/2020). Acep menuturkan telah berkoordinasi dengan Balai Besar Wilayah Sungai (BBWS) Citarum ihwal pemasangan   atau dinding turap tersebut. ""Kita sudah komunikasi dengan BBWS. Pasti akan ditindak,"" tutur Acep. Kabid Hukum dan Humas BBWS Citarum Budi Gunawan menyatakan telah menerjunkan tim untuk memantau ke lokasi kejadian. Ia membenarkan bakal segera memanggil pengusaha yang memasang dinding turap tersebut. ""Kita akan panggil sejumlah pihak bertanggungjawab terhadap proyek tersebut untuk dimintai keterangan. Selain itu dalam rapat nanti, kita akan bahas soal pembongkaran pancang-pancang dan aliran sungai yang telah diurug,"" tegas Budi saat dikonfirmasi melalui telepon, Sabtu (25/1/2020). Sebelumnya dikabarkan, seorang pengusaha memasang deretan balok beton di tengah Sungai Cibeet. Dinding turap itu membentang dari wilayah Kampung Ciranggon RT01, RW01, Desa Cipayung, Kecamatan Cikarang Timur, Kabupaten Bekasi. Tujuannya, diduga untuk membuat  . Sejumlah foto menunjukkan jika anak sungai Citarum itu menyempit. Sebab di beberapa bagian, tepi sungai telah diurug tanah oleh alat berat."
"Sabtu, 25 Jan 2020 07:36 WIB","         Kapolda Jabar Datang, Massa Bentrok Sukabumi Saling Lempar Batu Lalu Bubar    ","Kapolda Jabar Irjen Pol Rudy Sufahriadi mendatangi lokasi bentrok massa di Kecamatan Sukalarang - Kecamatan Sukaraja, Sukabumi, pukul 07.00 WIB, Sabtu (25/1/2020). Sempat terjadi insiden saling lempar batu antar massa saat kedatangan Rudy. Massa yang berada di jalan utama Cianjur-Sukabumi merangsek ke massa yang berada di jalan perkampungan, hingga akhirnya terjadi aksi saling lempar. Rudy yang kebetulan baru tiba, langsung mendekat ke arah massa dan mengultimatum mereka.  ""Saya beri waktu kalian 30 menit untuk membubarkan diri, serahkan kepada kepolisian,"" kata Rudy, terlihat juga Kapolres Sukabumi Kota AKBP Wisnu Prabowo dan Kapolres Cianjur,AKBP Juang Andi. Dari arah massa terdengar teriakan-teriakan menolak permintaan Rudy. Beberapa orang diduga perwakilan massa terlihat menjauh dari lokasi. ""Kita minta tangkap dulu pelakunya, tangkap dulu pelakunya,"" teriak massa. Tempat lokasi massa berkumpul berada di Jalan nasional Sukabumi - Cianjur, area menuju lokasi dijaga aparat kepolisian. Otomatis jalur tersebut lumpuh tidak bisa dilintasi. Belum sampai 30 menit, sekitar pukul 07.20 WIB, akhirnya massa yang berada di jalan utama Cianjur-Sukabumi mundur dan membubarkan diri."
"Kamis, 19 Mar 2020 22:42 WIB","         Sebar Hoax soal Corona, Kuli Bangunan Asal Sidrap Diamankan Polisi    ","Polisi menangkap pelaku penyebar berita bohong alias   di media sosial terkait virus  (COVID-19). Pelaku diketahui seorang buruh bangunan bernama Agussalim (19). Pelaku ditangkap di rumahnya, Kelurahan Amparita, Kecamatan Tellulimpoe, Kabupaten Sidrap, Kamis (19/3/2020).   ""Benar, pada pengungkapan pelaku kami di-  unit Resmob Sidrap dan berhasil mengamankan pelaku di rumahnya Kabupaten Sidrap,"" ungkap Kasat Reskrim Polres Parepare Iptu Asian Sihombing, Kamis (19/3).   Asian menjelaskan, pelaku memiliki akun YouTube. Ia mengunggah sebuah video berjudul 'Tiga Orang Positif Corona di Sulawesi Selatan'. Video itu kini viral di media sosial dan telah ditonton lebih dari 63 ribu  . Setelah ditelusuri, video itu diambil di RSUD Andi Makkasau dengan konteks yang berbeda.   ""Pelaku dilaporkan oleh pihak RSUD Andi Makkasau karena menimbulkan keresahan dan kepanikan, karena faktanya tidak seperti itu,"" jelasnya. Agussalim di hadapan penyidik mengaku mengunggah video tersebut setelah mendapatkan informasi yang belum diketahui kebenarannya. ""Saya hanya meneruskan info yang beredar, karena katanya seperti itu, saya juga tidak tahu kalau meng-  video tersebut kita bisa kena hukum,"" kata pria tamatan SD ini.   Akibat perbuatannya, pelaku dijerat dengan Pasal 45 A UU Nomor 11 Tahun 2008 tentang Informasi dan Transaksi Elektronik (ITE) dengan ancaman hukuman maksimal 6 tahun penjara atau denda maksimal Rp 1 miliar."
"Kamis, 19 Mar 2020 20:35 WIB",         Tim Advokasi Novel: Dakwaan Terdakwa Teror Air Keras Beda dengan TPF Polri    ,"Tim advokasi   mengkritisi sidang teror air keras yang baru saja digelar di Pengadilan Negeri Jakarta Utara. Dalam sidang ini, ada dua terdakwa, yakni Ronny Bugis dan Rahmat Kadir Mahulette. Anggota Tim Advokasi Novel Baswedan, Alghiffari Aqsa, menyayangkan dakwaan jaksa penuntut umum (JPU) yang menyebut kasus ini sebagai penganiayaan saja, tidak disebutkan berkaitan dengan kerja sebagai penyidik Komisi Pemberantasan Korupsi (KPK). ""Tidak ada Pasal 21 UU Pemberantasan Tindak Pidana Korupsi dan Pasal 340 atau pasal pembunuhan berencana sesuai fakta bahwa Novel diserang karena kerja-kerjanya menyidik kasus korupsi dan hampir saja kehilangan nyawanya akibat cairan air keras yang masuk ke paru-paru,"" ujar Alghiffari dalam keterangan tertulis, Kamis (19/3/2020). Dalam tuntutan itu, kata Alghiffari, jaksa tidak menyebutkan ada aktor intelektual di balik kasus ini. Menurutnya, dakwaan jaksa bertentangan dengan tim pencari fakta bentukan Polri juga menemukan kasus ini ada kaitannya dengan kasus korupsi yang sedang ditangani  . ""Dakwaan jaksa penuntut umum sangat bertentangan dengan temuan Tim Pencari Fakta bentukan Polri untuk Kasus Novel Baswedan yang menemukan bahwa motif penyiraman air keras terhadap Novel yang berkaitan dengan kasus-kasus korupsi besar yang ditanganinya,"" ucapnya. Oleh karena itu, Alghiffari menduga jaksa tidak melakukan penyidikan hingga mendalam. ""Dalam dakwaan JPU tidak terdapat fakta atau informasi siapa yang menyuruh melakukan tindak pidana penyiraman air keras terhadap Novel Baswedan. Patut diduga jaksa sebagai pengendali penyidikan satu skenario dengan kepolisian mengusut kasus hanya sampai pelaku lapangan,"" katanya."
"Kamis, 19 Mar 2020 20:32 WIB","         Protes Aturan Berorganisasi, Demo Mahasiswa UBB Ricuh di depan Rektorat    "," Universitas Bangka Belitung (UBB) di depan Gedung Rektorat berakhir ricuh. Sejumlah mahasiswa dan petugas keamanan mengalami luka. Mahasiswa demo untuk menolak Peraturan Rektor Nomor 2 Tahun 2019 tentang  . Mahasiswa menilai aturan yang baru mengintervensi organisasi kemahasiswaan. ""Kami mahasiswa Universitas Bangka Belitung menolak terkait adanya Peraturan Rektor Nomor 2 Tahun 2019, dalam hal ini berkaitan dengan teknis,"" jelas Koordinator Aksi, Andre, kepada wartawan, Kamis (19/3/2020). Mahasiswa menuntut pencabutan Peraturan Rektor Nomor 2 tahun 2019, menolak segala bentuk intervensi terhadap demokrasi yang dijalankan mahasiswa, serta melibatkan organisasi kemahasiswaan dalam setiap pengambilan kebijakan. Massa menilai peraturan tersebut mengintervensi mahasiswa. ""Kami minta untuk aturan itu segera dicabut, karena tidak sesuai dengan organisasi kemahasiswaan  ,"" tegasnya. Bentrok antara mahasiswa dan petugas satpam dipicu oleh pembakaran ban oleh mahasiswa menggunakan bensin dalam plastik. Saat petugas keamanan berusaha memadamkan api, massa menolak ban dipadamkan hingga berujung aksi saling dorong. Sementara itu, menanggapi demo mahasiswa, Wakil Rektor I UBB, Nizwan Zukhri, mengaku tidak tau persis tuntutan mahasiswa. ""Info didapat, peserta demo menuntut aturan tentang batasan berorganisasi minimal IPK 3,0 untuk ketua dan maksimal semester VII dicabut, sementara untuk anggota minimal IPK 2,75,"" kata Nizwan. Menurut Nizwan, batasan ini dibuat dari kenyataan bahwa seorang organisatoris tidak boleh mengabaikan dunia akademiknya. Dan IPK 3,0 bagi seorang ketua ormawa, menurutnya, masih moderat. ""Kami heran mengapa ini dipersoalkan padahal batasan itu kan tidak terlalu besar. (IPK) 3,00 itu nilai tengah-tengah, banyak kampus besar juga menetapkan hal seperti itu. Kalau ini dianggap mengkebiri demokrasi, terasa aneh karena sebenarnya kampus memiliki kewajiban untuk mengatur capaian lulusan agar semakin baik,"" tutur Nizwan melalui keterangan tertulis. Hal lain yang dipersoalkan adalah batasan semester yang maksimal semester VII. Menurutnya, pembatasan tersebut dibuat agar mahasiswa tetap bisa berorganisasi tanpa studinya terbengkalai. ""Kebijakan ini merespons kondisi bahwa angka masa lulus sarjana di UBB kita masih lama, padahal pengaruh ke akreditasi prodi dan kampus. Ketika dibatasi maksimalnya, mahasiswa akan bisa lulus maksimal semester 10 bagi mereka yang berorganisasi. Ini bukan mengkebiri demokrasi, tapi justru memperhatikan keinginan rata-rata orang tua yang ingin anaknya lulus cepat,"" tambahnya."
"Kamis, 19 Mar 2020 15:26 WIB","         Khawatir soal Corona, DPRD Sultra Desak Pemulangan 49 TKA Asal China    ","Kedatangan 49 tenaga kerja asing (TKA) asal China ke Sulawesi Tenggara (Sultra) menjadi polemik di tengah mewabahnya   (COVID-19). Wakil Ketua DPRD Sultra Endang SA mengaku kecewa karena sempat ada kesepakatan untuk menghentikan sementara pengiriman TKA. ""Kita sudah tidak tahu mau tanggapi bagaimana. Kita rapat koordinasi itu hari, masih Januari kita rapat, salah satu keputusan meminta Gubernur bersurat ke pusat untuk menghentikan datangnya TKA, ternyata tetap bertambah saja. Itu yang ketahuan, siapa yang jamin bebas Corona,"" kata Endang saat dihubungi, Kamis (19/3/2020). Saat ini para TKA masih menjalani karantina di perusahaan PT VDNI di Kecamatan Morosi, Konawe, Sultra. Endang tidak percaya karantina akan berjalan efektif. ""Semua itu tipu-tipu saja, katanya dikarantina, bagaimana dikarantina di tempat kerjanya. Memangnya itu Morosi tempat karantina? Kalau mau dikarantina, bawa di Bahteramas. Kalau perlu, saya usul bawa saja di rujab Gubernur biar dikarantina di sana,"" ujar Endang. ""Harus dipulangkan karena kan ada peraturan presiden itu, untuk menghentikan sementara dan itu dari Januari kita sudah minta,"" sambungnya. Dia mendesak agar para TKA dipulangkan ke China. Menurutnya, yang paling bertanggung jawab dalam hal ini adalah Gubernur Sultra Ali Mazi sebagai kepala daerah. ""Salah, makanya dibutuhkan kepemimpinan Ali Mazi untuk tegas menolak, memulangkan TKA. Kalau perlu, kita jagai di bandara sana biar datang kita tangkap TKA. Jangan main-main karena ini soal nyawa, soal keselamatan daerah kita, semua negara itu menolak datangnya warga dari daerah terjangkit, kok kita buka diri,"" ujarnya.          "
"Kamis, 19 Mar 2020 11:54 WIB","         Wapres Imbau Warga Tahan Diri, Mudik Lebaran Hanya Ketika Terpaksa    "," meminta masyarakat lebih menjaga diri daripada pergi mudik tahun ini. Hal ini disebut agar tidak merugikan orang lain terkait penyebaran virus Corona.  ""Maka itu juga orang pergi mudik, menurut saya saat ini menjaga diri itu lebih dianjurkan. Silaturahim itu baik, tapi menjaga diri jangan sampai berbuat sesuatu yang merugikan itu lebih baik,"" ujar Ma'ruf, Kamis (19/3/2020). Ma'ruf mengatakan, bila mudik terpaksa dilakukan, masyarakat perlu menjaga diri dari kemungkinan penularan  .  ""Kalau memang harus terpaksa mudik, pastikan bisa menjaga diri dari kemungkinan adanya potensi penularan di sana,"" tuturnya. Ma'ruf juga menilai menjalin silaturahmi tidak harus dilakukan dengan kontak langsung. Namun, dapat dilakukan menggunakan media sosial.  ""Ya, tidak hanya lewat tekno, bisa lewat medsos dan WhatsApp, IG, jadi silaturahimnya jarak jauh  . Itu anjuran saya karena itu kalau memang maksa pulang dia harus bisa pastikan aman,"" kata Ma'ruf."
"Kamis, 19 Mar 2020 09:43 WIB","         Pemakai Ganja Dihukum 11 Tahun Penjara, Yang Korupsi Miliaran Dibui 2 Tahun    ","Fotografer Jerry Aurum, divonis 11 tahun penjara di kasus narkoba. Mantan suami Denada itu terbukti memakai narkoba dalam bentuk ganja dan ekstasi. Dari penggeledahhan polisi di rumah Jerry, ditemukan barang bukti itu ganja gorila, 15 butir ekstasi, serta 58 gram ganja. Akibat hal itu, Jerry harus mempertanggungjawabkan perbuatannya di Pengadilan Negeri Jakarta Barat (PN Jakbar). ""Menjatuhkan pidana terdakwa kepada Jerry Aurum SSN alias Koh Jerry oleh karena itu dengan pidana penjara selama 11 (sebelas) tahun dan denda sebesar Rp 1 miliar dengan ketentuan apabila tidak dibayar akan diganti dengan pidana penjara selama 3 bulan,"" ujar majelis dengan ketua Hanry Hengky Sutan dan anggota Bestman Simarmata dan Rita Elsy. Sama-sama kejahatan luar biasa (extra ordinary crime), bagaimana dengan kasus korupsi? Lihatlah contohnya mantan Menteri Sosial (Mensos) Idrus Marham. Mahkamah Agung (MA) menghukum Idrus selama 2 tahun penjara karena korupsi 2,5 miliar. Hukuman itu hasil sunat MA dari pidana sebelumnya selama 5 tahun penjara. ""Menurut majelis hakim kasasi, kepada terdakwa lebih tepat diterapkan dakwaan melanggar Pasal 11 UU Tipikor, yaitu menggunakan pengaruh kekuasaannya sebagai Plt Ketua Umum Golkar,"" ucap juru bicara MA, Andi Samsan Nganro. Choel Mallarangeng dihukum 3 tahun penjara dalam kasus korupsi proyek Hambalang. Alasan MA, Choel telah mengembalikan uang yang dikorupsinya sebesar Rp 7 miliar. Adapun Tamin Sukardi dihukum 5 tahun penjara. Padahal, ia terbukti korupsi Rp 132 miliar. Bahkan, ia juga penyuap hakim agar divonis bebas di tingkat pertama."
"Kamis, 19 Mar 2020 07:45 WIB","         Razia Merek di Pasar Tanah Abang, DJKI Sita Puluhan Baju Gamis 'Wakanda'    ","Direktorat Jenderal Kekayaan Intelektual (DJKI) Kementerian Hukum dan Hak Asasi Manusia (Kemenkumham), melalui Direktorat Penyidikan dan Penyelesaian Sengketa melakukan razia pelanggaran merek di Pasar Tanah Abang. Dalam razia itu, disita puluhan baju gamis 'wakanda' yang melanggar aturan merek. ""Subdirektorat Penindakan dan Pemantauan telah melakukan penindakan terhadap beberapa lokasi toko di wilayah Tanah Abang Blok A, Jakarta Pusat, sehubungan dengan dugaan adanya pelanggaran tindak pidana merek,"" kata Kepala Subdirektorat Penindakan dan Pemantauan DJKI Kemenkumham Ronald Lumbuun saat berbincang dengan detikcom, Kamis (19/3/2020). Sidak dilakukan pada ada Selasa (17/3) kemarin. Penyidik PNS menggeledah toko yang diduga telah melanggar merek ALHARAMAIN-VIET, yang terdapat tiga toko di kawasan Tanah Abang Blok A. ""Kami menyita sejumlah baju gamis atau baju muslim, buku keuangan, nota pembelian, kartu nama dan label baju merek toko, dan tas belanja, pada menggelar olah Tempat Kejadian Perkara di unit pertokoan Tanah Abang Blok A,"" ujar Ronald. PPNS sudah memastikan bahwa penindakan ini telah memenuhi prosedur dan ketentuan perundang-undangan yang berlaku. Ronald Lumbuun mengungkapkan, penindakan pelanggaran merek dilakukan setelah adanya pengaduan dari pemilik hak merek kepada DJKI pada Agustus 2019. ""Sesuai dengan ketentuan hukum acara pidana yang berlaku dan SOP pada Direktorat Penyidikan dan Penyelesaian Sengketa, maka sebelum dilakukannya penindakan ini telah terlebih dahulu dilakukan beberapa giat, yaitu: setelah menerima pengaduan dari pemegang hak merek, maka kami meminta keterangan terhadap ahli dan pelapor,"" ungkapnya.          "
"Rabu, 18 Mar 2020 20:29 WIB",         Pihak Tersangka Pencemaran Istri Walkot Manado Merasa Dikriminalisasi    ,"Pihak keluarga memberikan klarifikasi terkait penangkapan dua orang aktivis, Fredy John Rumengan dan Devi Roni Siwij, yang dituduh melakukan pencemaran nama baik terhadap istri Wali Kota Manado Vicky Lumentut, Julyeta Paulina Amelia Runtuwene, yang juga Rektor Universitas Negeri Manado (Unima). Pihak keluarga merasa kedua tersangka menjadi korban kriminalisasi. Threesje Muntuan, istri tersangka Fredy John Rumengan, menyebut pihak kepolisian tidak mengungkap fakta terkait kasus itu secara lengkap. Threesje menyebut pihak Polda Metro Jaya sengaja menutup-nutupi fakta dan bukti dalam perkara tersebut. ""Bahwa ada rekomendasi Ombudsman RI Nomor: 0001/REK/0834.2016/V/2018 tentang maladministrasi dalam penyetaraan ijazah doktor (S3) luar negeri dan kenaikan jabatan fungsional dosen menjadi guru besar atas nama Julyeta Paulina Amelia Runtuwene yang dilakukan oleh Kementerian Riset, Teknologi, dan Pendidikan Tinggi,"" jelas Threesje dalam hak jawabnya kepada  , Selasa (18/3/2020). Threesje mengatakan apa yang dilakukan suaminya adalah bentuk peran serta lembaga swadaya masyarakat (LSM) dalam melakukan pengawasan terhadap penyimpangan. Threesje merasa suaminya dikriminalisasi atas penyampaian pendapatnya tersebut. ""Saya yakin suami saya dikriminalisasi dan pihak polisi seharusnya menangkap terlebih dahulu seluruh pimpinan Ombudsman RI yang mengeluarkan rekomendasi soal ijazah Rektor Unima yang dianggap bermasalah,"" kata Threesje. Sementara itu, Threesje membantah kabar bahwa suaminya telah ditangkap anggota Subdit Resmob Ditreskrimum Polda Metro Jaya, melainkan dipanggil untuk menghadap penyidik Brigadir Goncang Widodo pada Rabu, 5 Februari 2020. Threesje mengatakan suaminya ditetapkan sebagai tersangka dan langsung ditahan setelah menjalani pemeriksaan. ""Jadi bukan ditangkap atau diringkus layaknya teroris,"" imbuh Threesje. Hal senada diungkapkan oleh Margaretha Oktaviani Sumilat, istri tersangka Devi Roni Siwij. Menurutnya, suaminya itu ditemui oleh Brigadir Goncang pada 13 Februari 2020 untuk diperiksa sebagai saksi. ""Kami berangkat ke Jakarta bersama penyidik pada 14 Februari 2020 dan setelah penyidik melakukan pemeriksaan terhadap suami saya pada tanggal 15 Februari 2020, polisi langsung menetapkan Devi sebagai tersangka dan melakukan penahanan,"" kata Margaretha. Margaretha menyebut adanya upaya kriminalisasi terhadap suaminya, yang merupakan dosen sekaligus aktivis LSM. Pasalnya, pimpinan DPP PAMI itu adalah pelapor di Ombudsman RI.          "
"Rabu, 18 Mar 2020 20:10 WIB","         Punya Sabu Senilai Rp 1 Miliar, Pria Ini Ngaku Kerja Jadi Buruh Bangunan    ","Jatmiko (30) dan Aan (30), warga Samarinda, Kalimantan Timur (Kaltim), diringkus jajaran satuan unit Narkoba Polresta Samarinda. Keduanya ditangkap pagi tadi di rumahnya. ""Kami amankan keduanya di rumahnya beserta barang bukti dan kemudian kita tindak lanjuti ke sini. Untuk saat ini masih kita lakukan penyelidikan,"" kata Kapolresta Samarinda, Kombes Arif Budiman, kepada wartawan di kantornya, Jalan Untung Suropati, Samarinda, Rabu (18/3/2020). Dari tangan para pelaku, polisi menyita 20 paket sabu seberat 694,29 gram dan 34 bungkus ekstasi sebanyak 1.700 butir senilai Rp 1 miliar. Kedua pelaku ini mengaku sebagai buruh bangunan ini. Kombes Arif mengatakan kedua pelaku ditangkap berdasarkan pengembangan kasus peredaran narkoba di Kota Samarinda. Sebelumnya, petugas menangkap Welly Purnomo dan Muhammad Bayu di Jalan Pahlawan, Kecamatan Samarinda Ulu, dengan barang bukti satu poket sabu seberat 0,82 gram pada Selasa (17/3) malam. Polisi lalu menangkap satu pria lainnya, yakni Iwan, di Jalan Pangeran Suryanata, Kecamatan Samarinda Ulu, dengan barang bukti 1 paket sabu seberat 0,58 gram, 1 tas merah, 1 sendok takar, dan 1 unit ponsel. Seorang pelaku lain, Dedy Dwi, ditangkap dengan barang bukti 1 paket sabu seberat 0,84 gram. ""Sementara barang bukti ini masih kami kembangkan, dari mana dan akan diedarkan ke mana saja,"" kata Kombes Arif. Keenam pelaku merupakan satu jaringan. Jatmiko diduga sebagai pemilik barang haram tersebut, sementara Aan diduga merupakan kurirnya. Sedangkan empat pelaku lainnya merupakan konsumen dari pelaku utama. ""Kami kenakan Undang-Undang (UU) Narkotika dengan ancaman di atas 10 tahun penjara,"" tutupnya. Sementara itu, Jatmiko membantah bahwa barang yang disita polisi adalah miliknya. ""Itu bukan punya saya pak, saya nggak tahu punya siapa, mungkin punya Aan. Saya cuma   di rumahnya,"" kata Jatmiko."
"Rabu, 18 Mar 2020 19:18 WIB",         Pembunuhan Sopir Taksi Online di Medan Terkuak Saat Adik Telusuri GPS Mobil    ,"Para pelaku pembunuh sopir   di Medan sempat terlibat aksi kejar-kejaran dengan adik ipar korban usai membunuh dan membuang korban. Satu di antara pelaku yang merupakan penumpang korban tewas dihajar massa. ""Setelah membuang mayat korban. Kendaraannya berpapasan dengan adik ipar korban yang sedang mencari,"" kata Wakapolrestabes Medan AKBP Irsan Sinuhaji di Polrestabes Medan, Rabu (18/3/2020). Irsan mengatakan adik ipar korban melakukan pencarian dengan melacak   mobil korban. Adik ipar korban melakukan pelacakan karena curiga korban R tak kunjung pulang. Mobil korban ditemukan dikejar dan berhasil dipepet hingga berhenti di dekat Polsek Percut Sei Tuan, Deli Serdang. Setelah dihentikan, keluarga korban berteriak maling karena melihat mobil itu bukan korban yang mengendarai. ""Setelah dipepet, mobil berhenti selanjutnya karena bukan suaminya yang mengemudi sehingga diteriaki maling, rampok, hingga ramai orang. Hingga pelaku tewas di RS,"" tuturnya. Kedua pelaku adalah Ardi Syahputra Harahap dan Agung Syahputra Harahap. Ardi tewas di RS Bhayangkara Medan setelah dihajar massa. Sementara Agung ditetapkan sebagai tersangka. Agung dijerat dengan Pasal 365 ayat 4 atau Pasal 340 KUHP dengan ancaman seumur hidup hingga hukuman mati. Peristiwa itu terjadi pada Sabtu (14/3) pukul 23.50 WIB di Pasar 12 Tembung, Percut Sei Tuan, Deli Serdang, Sumut."
"Rabu, 18 Mar 2020 18:51 WIB","         4 Anggota KKB Tewas, Mahfud: Tembagapura Sepenuhnya Dikuasai Pemerintah    "," mengatakan saat ini wilayah , Papua sudah dikuasai oleh pemerintah. Dia menuturkan aparat   di sana telah melakukan penegakan hukum terhadap kelompok kriminal bersenjata ( ). ""Tembagapura sekarang sepenuhnya sudah dikuasai oleh pemerintah. Pemerintah sudah berhasil menguasai situasi dan kontak tembak ya kan sudah sering terjadi,"" kata Mahfud dalam rekaman   kepada wartawan, Rabu (18/3/2020). Untuk diketahui, aparat terlibat kontak tembak selama dua hari dengan KKB, sejak Sabtu (14/3) hingga Minggu (15/3). Dalam kontak tembak, aparat berhasil melumpuhkan 4 anggota KKB. ""Kita selesaikan itu sebagai tindakan KKB, apa namanya... kelompok kriminal bersenjata. Oleh sebab itu, ditangani oleh pihak polisi, aparat keamanan. Di-  ada (anggota KKB) yang ditangkap, sudah ada,"" jelas Mahfud. Mahfud menuturkan, saat ini pemerintah tetap menggunakan pendekatan kesejahteraan terhadap masyarakat di Bumi Cenderawasih. Sedangkan untuk menangani KKB, pemerintah menggunakan pendekatan ketertiban dan keamanan (kamtibmas) lewat penegakan hukum. ""Pendekatan Papua tetap mengutamakan pendekatan kesejahteraan. Sementara di bidang hankam (pertahanan dan keamanan), kita menggunakan pendekatan ketertiban dan keamanan, itu biasa penegakan hukum,"" ujarnya. Dalam kontak senjata yang terjadi pada akhir pekan lalu, polisi menyita 3 pucuk senjata api laras panjang serta 5 senjata tajam, selain menembak mati 4 anggota KKB pimpinan Lekagak Telenggen. Dari hasil identifikasi, 4 anggota KKB yang tewas adalah Pentium Muda Waker (45), Moni Waker (30), Lani Magai (30), dan seorang perempuan bernama Lera Magai (28)."
"Rabu, 18 Mar 2020 18:47 WIB","         Ortu Positif Corona, Mahasiswi Unsri Asal Belanda Dinyatakan Negatif    ","Mahasiswi koas di Fakultas Kedokteran   asal Belanda diperiksa setelah orang tuanya dinyatakan positif terinfeksi  . Hasilnya, mahasiswi tersebut dinyatakan negatif virus Corona. ""Kami pastikan hasilnya negatif. Hasil ini setelah dilakukan cek labor,"" tegas Wakil Dekan bidang Kemahasiswaan FK Unsri, Irfannudin, kepada wartawan di kantornya, Rabu (18/3/2020). Menurut Irfan, pihaknya bertanggung jawab penuh atas kesehatan mahasiswi Belanda tersebut. Sebab, ia merupakan mahasiswi koas yang saat ini menempuh pendidikan bersama beberapa mahasiswa lainnya di FK Unsri. ""Beliau ini mahasiswi tamu koas. Tentunya kami bersyukur masih sehat. Tidak ada itu positif, ini  ,"" katanya. Terkait wabah virus Corona, FK pun sudah meliburkan aktivitas di kampus, terutama untuk sistem pembelajaran tatap muka di antara mahasiswa koas dan dosen-dosen. ""Jadi 5 hari sebelum kabar ini ramai viral, kita sudah uji coba rumahkan mahasiswi kita. Kenapa, karena mereka ini kan juga sering ketemu pasien, tapi mereka status masih mahasiswa dan tentunya ini harus diselamatkan,"" katanya.          "
"Rabu, 18 Mar 2020 18:36 WIB","         Miliki Ganja dan Ekstasi, Jerry Aurum Divonis 11 Tahun Bui    ","Mantan suami Denada, , divonis 11 tahun penjara di kasus narkoba. Jerry terbukti memiliki narkoba dalam bentuk ganja dan ekstasi. Kasus bermula saat Jerry diciduk pada Rabu, 19 Juni 2019 malam. Tim Unit 1 Satuan Narkoba Polres Metro Jakarta Barat melakukan penggeledahan sehingga akhirnya menemukan barang bukti narkoba. Jerry menyimpan 'koleksi' barang haram itu di tempat khusus di dalam kamarnya. Barang bukti itu ialah ganja gorila, 15 butir ekstasi, serta 58 gram ganja. Akibat hal itu, Jerry harus mempertanggungjawabkan perbuatannya di depan hukum. Jerry kemudian diadili di Pengadilan Negeri Jakarta Barat (PN Jakbar). Di depan majelis hakim, Jerry mengaku memakai narkoba sejak 2015. Ia mengaku makin kecanduan begitu tahu anaknya kena penyakit kanker.          "
