date,title,descs
"Rabu, 18 Mar 2020 10:16 WIB",         TNI-Polri Perlu Dilibatkan Atur 'Social Distancing' Redam Corona    ,"TNI bersama Polri dinilai perlu dilibatkan dalam pengaturan menjaga jarak sosial (social distancing), yang menjadi imbauan pemerintah. Sebelumnya,   juga terlibat dalam penjemputan WNI dan masuk dalam Gugus Tugas Percepatan Penanganan COVID-19. ""Pengaturan social distancing sangat diperlukan mengingat dalam kondisi tertentu masyarakat bisa lupa atau bahkan abai dengan cara memperlambat penyebaran virus ini,"" kata Anggota Komisi I DPR RI, Charles Honoris kepada wartawan, Rabu (18/3/2020). Keterlibatan TNI mulai dari penjemputan WNI sampai perannya dalam Gugus Tugas Percepatan Penanganan COVID-19, adalah bagian dari tugas pokoknya dalam melindungi keselamatan bangsa dari berbagai ancaman, termasuk ancaman virus Corona yang sudah menjadi pandemi global. Keterlibatan TNI membantu penanggulangan bencana ini sudah diatur dalam UU TNI sebagai tugas pokok Operasi Militer Selain Perang (OMSP). ""Dalam tugas membantu penanggulangan   tersebut, TNI bersama Polri juga perlu terlibat dalam pengaturan menjaga jarak sosial (social distancing), yang menjadi imbauan pemerintah. Pengaturan social distancing sangat diperlukan mengingat dalam kondisi tertentu masyarakat bisa lupa atau bahkan abai dengan cara memperlambat penyebaran virus ini,"" papar Charles. Dengan jumlah personel TNI dan Polri yang besar dan menyebar di semua daerah, tambahnya, pengaturan social distancing bisa lebih efektif. Sebab, sekarang sudah bukan saatnya sosialisasi atau sekadar mengimbau penerapan social distancing, tetapi implementasi di lapangan. ""Agar imbauan social distancing menjadi action dan tidak sekadar imbauan, TNI bersama Polri hendaknya bisa hadir di tempat-tempat umum untuk memastikan warga menerapkan social distancing dengan jarak minimal 1 meter,"" ujar Wakil Ketua BKSAP DPR RI itu. TNI bersama Polri bisa secara persuasif dan humanis mengatur antrean dan jarak warga di transportasi umum, pusat perbelanjaan, dan tempat-tempat lainnya. ""Selain mengatur social distancing, Babinsa bersama Binmas di tingkat desa/kelurahan, juga bisa mencegah adanya kerumunan warga sambil memberikan laporan terkait penyebaran COVID-19 di wilayah masing-masing. Ujung tombak TNI dan Polri ini juga bisa dipakai untuk distribusi kebutuhan pokok, nantinya apabila diperlukan,"" pungkas Charles."
"Rabu, 18 Mar 2020 05:13 WIB",         Istana: Status Darurat Bencana Lebih dari Cukup Tangani Pandemi Corona    ,"Pihak Istana Kepresidenan mengatakan status penanganan   (COVID-19) di Indonesia tak perlu dibenturkan dengan saran yang disampaikan Organisasi Kesehatan Dunia (WHO) kepada Presiden Joko Widodo ( ). Istana menegaskan status penanganan Corona saat ini sudah lebih dari cukup. ""Kita tidak perlu membenturkan antara WHO dan pemerintah. Status Keadaan Tertentu Darurat Bencana Wabah Penyakit Akibat Virus Corona di Indonesia yang ditetapkan Ketua Gugus Tugas, Pak Doni Monardo, lebih dari cukup untuk melakukan apapun yang dirasakan perlu untuk menangani pandemi COVID-19 ini,"" kata Tenaga Ahli Utama KSP Donny Gahral Adian kepada wartawan, Selasa (17/3/2020) malam. Donny mengatakan saat ini pola koordinasi penanganan virus Corona sudah lebih efektif dengan dibentuknya tim gugus tugas. Donny yakin tim gugus tugas juga menyiapkan langkah antisipasi jika terjadi lonjakan pasien positif Corona. ""Kita sebaiknya melihat substansi status tersebut yakni apa konsekuensi status tersebut, baik dari logistik, infrastruktur, SDM dan yang terpenting: rantai komando yang terpusat, cepat dan efektif,"" ujar dia. Seperti diketahui, WHO telah menyarankan agar Presiden Joko Widodo (Jokowi) menetapkan status darurat nasional untuk menangani pandemi virus Corona (COVID-19). Kini Indonesia berstatus darurat bencana Corona. Status resmi Indonesia saat ini adalah 'status keadaan tertentu darurat bencana wabah penyakit akibat virus Corona'. Ketua Gugus Tugas Percepatan Penanggulangan Infeksi COVID-19 yang juga Kepala Badan Nasional Penanggulangan Bencana (BNPB), Doni Monardo, menetapkan status itu. ""Surat Keputusan (SK) sudah diperpanjang sampai dengan 29 Mei 2020,"" kata Kepala Pusat Data, Informasi, dan Humas BNPB Agus Wibowo Soetarno kepada  , Selasa (17/3/2020).            "
"Selasa, 17 Mar 2020 19:37 WIB","         Pegawai Suspect COVID-19, Ini Keterangan KKP    ","Menanggapi kabar adanya pegawai yang menjadi   COVID-19, Kepala Biro Humas dan Kerja Sama Luar Negeri KKP Agung Tri Prasetyo mengungkapkan lembaganya telah berkoordinasi dengan Kementerian Kesehatan. ""Kita bergerak cepat, Pak Menteri Kelautan dan Perikanan sudah menghubungi Menteri Kesehatan agar yang bersangkutan segera dilarikan ke rumah sakit rujukan,"" kata Agung dalam keterangan tertulis, Selasa (17/3/2020). Agung menerangkan kondisi pegawai yang dimaksud memang perlu penanganan medis segera. Namun belum bisa dipastikan apakah positif atau negatif COVID-19. ""Kami masih menunggu hasil pemeriksaan. Kami berharap rekan kami ini bisa segera pulih. Kami juga akan mendampingi keluarga yang bersangkutan,"" papar Agung. Agung menambahkan, KKP sudah menerapkan sejumlah langkah untuk mengantisipasi penyebaran virus ini. Seperti penyemprotan disinfektan ke seluruh Gedung Mina Bahari I, II, III, dan IV. Kemudian, semua pintu masuk dan keluar gedung maupun ruangan dibiarkan terbuka. Ini tujuannya, ujar Agung, agar pegawai tidak menyentuh langsung pintu yang rentan akan penyebaran virus.   juga disebar ke banyak titik di setiap gedung. Bahkan Menteri Kelautan dan Perikanan Edhy Prabowo mengeluarkan kebijakan agar jajarannya meningkatkan kewaspadaan melalui surat edaran bernomor B.181/SJ/KP.620/III/2020. Terdapat sejumlah ketentuan pemberlakuan sistem kerja di lingkungan KKP, seperti   serta peniadaan atau pembatalan kunjungan ke daerah dan luar negeri. Kebijakan ini dikeluarkan sejak Minggu 15 Maret 2020. Kendati melakukan tindakan pencegahan dengan memberlakukan sistem kerja dari rumah secara bergiliran, Agung memastikan pelayanan KKP tetap berjalan secara optimal. ""Pejabat eselon III ke bawah dapat bekerja dari rumah dengan tetap memperhatikan pelayanan publik masing-masing unit agar berjalan dengan baik dan dikoordinasikan oleh eselon I masing-masing,"" pungkasnya."
"Selasa, 17 Mar 2020 17:15 WIB","         Tak Hanya Mahasiswi Asal Belanda, Satgas Periksa Corona Mahasiswi Asal India    ","Satuan Tugas (Satgas) Pencegahan   Pemprov Sumatera Selatan memutuskan memeriksa mahasiswi koas di Fakultas Kedokteran Universitas Sriwijaya (Unsri) asal Belanda setelah orang tuanya positif virus  . Selain itu, satu mahasiswi koas asal India diperiksa. ""Mahasiswi Koas asal Belanda diputuskan masuk kategori orang dalam pengawasan karena riwayat dari orang tuanya. Tapi ada juga mahasiswi asal India diperiksa,"" tegas tim juru bicara Satgas Pencegahan Corona Pemprov, Prof Yuwono, kepada  , Selasa (17/3/2020). Mahasiswi koas asal India sendiri diperiksa karena merupakan teman satu kamar. Jadi harus diperiksa intensif dan terus dipantau. Kedua mahasiswi itu, lanjut Yuwono, tidak diisolasi karena kondisinya sehat. Namun untuk memastikan, mereka harus diperiksa secara rutin dan kini telah dirumahkan. ""Kita minta pulang setelah diambil sampel dan diperiksa, tidak diisolasi. Istilahnya itu kita rumahkanlah selama 14 hari, karena 2 mahasiswi itu sehat,"" katanya. Yuwono mengaku sangat mengapresiasi inisiatif mahasiswi asal Belanda tersebut. Mengingat mereka datang sendiri untuk melaporkan kondisi kesehatannya setelah orang tuanya positif Corona. ""Mereka ini sehat, datang sendiri meminta diperiksa. Ini adalah inisiatif sendiri, harus begitu kalau ada informasi tentang Corona ya langsung lapor untuk diambil sampel,"" kata Yuwono."
"Selasa, 17 Mar 2020 16:51 WIB",         Mahasiswi Unsri Asal Belanda Diperiksa Setelah Ortu Positif Corona    ,"Mahasiswi koas di Fakultas Kedokteran Universitas Sriwijaya (Unsri) asal Belanda sempat diisolasi di RS Palembang. Ia diisolasi setelah orang tuanya yang datang dari Belanda kemudian dinyatakan positif  . ""Jadi saya sampaikan kalau mahasiswi itu perempuan, 24 tahun, WNA Belanda dan sedang koas,"" tegas juru bicara tim Satgas Pencegahan Virus Corona untuk Pemprov Sumsel, Yuwono, kepada  , Selasa (17/3/2020). Dikatakan Yuwono, mahasiswi WNA itu datang ke RS Muhammad Hoesin pada Minggu (15/3) sore. Ia melaporkan jika ibunya yang baru pulang dari Indonesia positif Corona. ""Kenapa dia diperiksa, karena tanggal 26 Februari-3 Maret ibunya ini datang untuk menjenguk. Kemudian ibunya kembali ke Belanda,"" kata Yuwono. Setiba di Belanda pada 7 Maret kemarin, orang tua mahasiswa itu mengalami batuk, pilek, dan demam. Setelah dilakukan cek di RS, hasilnya keluar pada 9 Maret dan positif Corona. ""Pulang ini lewat Jakarta 7 Maret ibunya. Sampai di Belanda alami batuk pilek dan demam, terus 9 Maret dinyatakan positif Corona. Itulah kenapa mahasiswi datang dan dicek,"" katanya tegas. Setelah dinyatakan positif Corona, namun 3 hari kemudian dilakukan pemeriksaan ulang di laboratorium. Hasil spesimen ibu mahasiswi itu disebut negatif. ""Tanggal 12 Maret negatif sudah sembuh. Nah ini juga masih jadi pertanyaan kami, diperiksa di sana dengan metoda seperti apa,"" katanya. Untuk antisipasi, mahasiswi Belanda itu pun akhirnya diperiksa intensif. Bahkan sempat masuk ruang isolasi, tetapi kini statusnya sudah masuk dalam kategori orang dalam pengawasan (ODP). Sementara Dekan Fakultas Kedokteran Unsri, Syarif Husin, membenarkan ada mahasiswi koas yang diperiksa di RSMH Palembang. Mahasiswi itu masih dalam pengawasan. ""Kita ini kan ada kriteria, jadi statusnya anak kita ini orang dalam pengawasan. Jadi yang dilaporkan juga ke Satgas COVID-19 dan kami sudah koordinasi juga sama Satgas yang dibentuk oleh Pak Gubernur,"" kata Syarif. ""Itu mahasiswa Belanda, WNA, belajar di kami (FK Unsri). Iya (diisolasi) ini koas kita juga libur sesuai edaran Pak Rektor,"" katanya."
"Selasa, 17 Mar 2020 16:42 WIB","         Cegah Corona, Masjid Raya Achmad Yani Manado Disemprot Disinfektan    ","Pengelola Masjid Raya Achmad Yani Manado,   (Sulut) melakukan   untuk mencegah penyebaran  . Hal ini dilakukan agar jemaah merasa aman saat beribadah, ""Kami telah mengambil sikap untuk menghentikan kegiatan yang mengumpulkan masa yang banyak. Namun, salat lima waktu tetap dilaksanakan, sehingga dengan adanya penyemprotan ini, jamaah juga bisa melaksanakan ibadah salat dengan nyaman,"" ujar Sekretaris Badan Tamie Masjid Raya Achmad Yani Manado, Suaib Sulaiman, Selasa (17/3/2020). Suaib menuturkan langkah penyemprotan disinfektan di seluruh bagian masjid dilakukan setelah pengelola masjid menggelar rapat. Suaib menyampaikan pihaknya mengikuti arahan pemerintah pusat. ""Kami telah melakukan rapat untuk memutuskan dalam mencegah COVID-19 yang saat ini menjadi ancaman. Langkah yang diambil yaitu menghimbau kepada jamaah agar tidak panik,"" kata Suaib. ""Kemudian tidak harus takut, namun harus ikhtiar menyikapi apa yang menjadi himbauan pemerintah pusat,"" sambung dia. Dalam waktu dekat, Suaib menerangkan pihaknya juga akan menerapkan pemeriksaan suhu tubuh terhadap orang-orang yang hendak beribadah. Saat ini pihak masjid masih memesan alat itu. ""Kami sudah memesan alat untuk mengukur suhu tubuh, dalam waktu dekat barang itu ada. Mohon kerja samanya juga agar tetap menjaga kebersihan,"" jelas dia."
"Selasa, 17 Mar 2020 16:23 WIB","         Viral Novel Ramal Adanya Virus Corona, Ini Faktanya    ","Viral novel End of Days meramalkan akan adanya  . Hal itu menggegerkan dunia setelah aktris Kim Kardashian menyebarkan isi ramalan dan mengunggahnya di Twitter. Kim mengunggahnya di Twitter-nya. Sontak saja novel-novel yang meramalkan tentang corona menjadi laris manis. Novel itu ditulis oleh Sylvia Browne. Novelnya setebal 300 halaman. Browne merupakan seorang cenayang dari Amerika Serikat. Dia meninggal pada 20 November 2013 di usia 77 tahun. Buku itu ditulis sejak lama yakni tahun 2008. Buku berjudul End of Days: Presdictions anda Prophecies About the End of The World. Yang membuat viral novel End of Days yakni, Sylvia Browne memprediksi  . Dia menulis adanya penyakit pernapasan pada 2020. ""Pada sekitar 2020 penyakit seperti pneumonia akan menyebar ke seluruh dunia. Menyerang paru-paru dan saluran bronkial dan sulit disembuhkan dengan semua jenis perawatan yang ada. Lebih membingungkan lagi penyakit itu akan lenyap secara tiba-tiba dan kembali menyerang sepuluh tahun kemudian dan menghilang secara keseluruhan,"" tulis isi novel. Ada lagi novel yang memprediksi adanya  . Novel itu terbitan tahun 1981 berjudul The Eyes of Darknes. Penulis novel yakni Dean Koontz. Novel yang berisi sebuah virus mirip corona itu kini menjadi bestseller."
"Selasa, 17 Mar 2020 16:09 WIB",         Pertamina Bangun Sentral Kampung Inggris & Kreativitas di Lawe-lawe    ,"PT Pertamina (Persero) melalui Pertamina RU V Balikpapan bekerja sama dengan yayasan Sansis Children untuk mendirikan Sentral Kampung Inggris dan Kreativitas masyarakat di Lawe-lawe, Kecamatan Penajam, Kabupaten Penajam Paser Utara, Kalimantan Timur. Yayasan program International Language ini akan menggunakan lahan sekitar 3.145 meter persegi. Region Manager Comm, Rel & CSR Kalimantan Roberth Marchelino Verieza mengungkapkan pada tahun 2019, RU V Balikpapan telah membantu kegiatan sentral Kampung Inggris untuk sarana dan prasarana kegiatan belajar mengajar, mulai dari peralatan sekolah sebanyak 50 unit. ""Untuk tahun 2020 ini, diserahkan kembali bantuan seperti tahun 2019 dengan total 120 unit yang diserahkan pada acara peletakan batu pertama Sentral Kampung Inggris dan Kreativitas Masyarakat,"" ungkap Roberth dalam keterangan tertulis, Selasa (17/3/2020). Hal itu disampaikannya saat peletakan batu pertama sentral Kampung Inggris, Senin (16/3/2020). Hal ini merupakan penanda adanya pengembangan dan lanjutan program CSR Pertamina (Persero) RU V Balikpapan pada bidang pendidikan. Program di bawah naungan Lawe-lawe ini sudah berjalan sejak 2019 dan untuk Program Sentral Kampung Inggris dan Kreativitas Masyarakat di Kelurahan Lawe-lawe sendiri telah berlangsung sejak tahun 2017. Lebih lanjut Roberth menjelaskan nantinya tidak hanya program bahasa Inggris, namun juga akan dikembangkan untuk program bahasa Arab dan Mandarin. Kemudian, untuk kreativitas masyarakat akan dilaksanakan program biogas, pertanian, dan budidaya mangrove sebagai upaya peningkatan perekonomian masyarakat, khususnya Kelurahan Lawe-lawe. Sementara itu, Bupati Penajam Paser Utara, Abdul Gafur Mas'ud mengucapkan terima kasih kepada Pertamina yang telah berkomitmen pada pengembangan program CSR di Kabupaten Penajam Paser Utara, khususnya pada Program Kampung Inggris. ""Pembangunan yayasan ini adalah salah satu upaya penngembangan daerah. Melalui program Sentral Kampung Inggris ini diharapkan masyarakat memiliki keterampilan berbahasa dalam menghadapi persaingan global untuk menciptakan Kabupaten Penajam Paser Utara yang maju, modern dan religius,"" ucap Abdul. Sebagai informasi, acara peletakan batu pertama ini dibuka oleh Bupati Penajam Paser Utara, dalam hal ini diwakili oleh Kepala Dinas Pendidikan serta Kepemudaan dan Olahraga (Disdikpora), Drs. Alimudin, M. Si. Turut hadir pula dalam acara yaitu perwakilan Pertamina yaitu Sec.Head CSR & SMEPP, Cecep Supriyatna , jajaran pemerintah Kabupaten Penajam Paser Utara, Kepala Dinas Budaya Pariwisata, Hj. Andi Israwati, Kepala Dinas Badan Pemberdayaan Perempuan, Perlindungan Anak dan Keluarga Berencana (BP3AKB), Firmansyah dan Lurah Lawe-Lawe, Mardani. Selain program Pendidikan, Pertamina juga melaksanakan kegiatan CSR pada bidang lingkungan, kesehatan dan pemberdayaan masyarakat. Selain Kelurahan Lawe-lawe, program CSR Pertamina juga dilaksanakan di Kelurahan Penajam, Giri Mukti dan beberapa daerah lainnya di Kabupaten Penajam Paser Utara."
"Selasa, 17 Mar 2020 16:01 WIB","         Kabur dari Kejaran TNI-Polri, KKB Rebut Gereja untuk Dijadikan Persembunyian    ","Tim gabungan TNI-Polri terus mengejar kelompok kriminal bersenjata ( ) di wilayah Distrik Tembagapura, Mimika, Papua. KKB merebut gereja yang sedianya dipakai masyarakat sebagai sarana ibadah. ""Gereja tersebut sebelumya ramai oleh masyarakat di Kampung Opitawak dalam menyelenggarakan berbagai kegiatan ibadah, tapi sudah beberapa pekan belakangan semenjak KKB menebar teror di wilayah tersebut, masyarakat akhirnya harus mengalah,"" ujar Kapolsek Temabagapura AKP Hermanto kepada wartawan, Selasa (17/3/2020). KKB merebut gereja karena tak punya tempat singgah. Mereka akhirnya melakukan intimidasi kepada masyarakat sekitar agar bisa menggunakan gereja sebagai markasnya. Masyarakat di Distrik Tembagapura, termasuk kampung Opitawak pun memilih mengamankan diri dari ancaman penindasan yang dilakukan KKB. Bahkan dikabarkan KKB membakar Gereja Kemah Injil Indonesia, Klasis Mimika, Jemaat Sinai, di Kawasan Opitawak, Tembagapura pada Kamis (12/3) lalu. Sementara itu, Kabid Humas Polda Papua Kombes AM Kamal menambahkan saat ini pihak keamanan TNI-Polri di Distrik Tembagapura terus mengejar KKB dalam upaya menegakkan hukum karena telah meresahkan masyarakat. ""Anggota kami akan terus melakukan penegakan hukum terhadap anggota kelompok kriminal bersenjata yang meresahkan warga. Pasca kejadian tersebut, saat ini situasi keamanan di Distrik Tembagapura aman dan kondusif,"" kata Kamal. Kejadian pembakaran ini bukan pertama kalinya dilakukan kelompok KKB. Pada 6 Februari lalu, kelompok KKB juga membakar alat-alat berat dan rumah milik pendeta di Titiga dan Dugusiga, Kabupaten Intan Jaya. Diberitakan sebelumnya, Satgas Nemangkawi empat orang anggota KKB anak buah Lekagak Telenggen di Tembagapura, Mimika, pada Sabtu dan Minggu (14-15/3). Keempat anggota KKB tersebut dinyatakan tewas dalam kontak tembak dengan aparat gabungan di Kali Nya, Distrik Tembagapura, Kabupaten Mimika, Papua, kemarin. Keempatnya yakni Pentium Muda Waker (45), Moni Waker (30), Lani Magai (30), dan Lera Magai (28). Aparat lalu mengamankan 3 pucuk senjata laras panjang serta beberapa senjata tajam milik KKB. Ketiga senjata laras panjang yang berhasil diamankan tersebut ialah AR 15 yang dirampas anggota KKB dari Polsek Pirime pada November 2012, AK 47 yang dirampas KKB dari Pos Kulirik Puncak Jaya pada Januari 2014. Satu senjata yang disita ialah Thompson. Petugas juga menyita senjata tajam berupa 3 buah busur panah, 5 buah anak panah, dan sebuah kapak."
"Selasa, 17 Mar 2020 15:02 WIB","         Minta Maaf soal TKA China, Begini Klarifikasi Kapolda Sultra    "," meminta maaf atas perbedaan informasi mengenai 49 TKA China di Bandara Haluoleo Kendari. Merdisyam juga turut menyampaikan klarifikasi atas pernyataannya sebelumnya. ""Permohonan maaf kepada rekan-rekan sekalian dari saya sebagai Kapolda Sultra,"" kata Brigjen Merdisyam, Selasa (17/3/2020). Merdisyam menjelaskan perbedaan itu terjadi karena info awal yang didapatnya juga berbeda. ""Berdasarkan informasi awal yang kami peroleh langsung dari pihak otoritas Bandara Haluoleo dan Danlanud Haluoleo yang menyatakan bahwa benar WNA China berasal dari Jakarta dan mereka sudah dilengkapi dengan visa dan   atau HAC yang merupakan persyaratan masuk orang asing,"" jelasnya. Versi Kakanwil Menkum dan HAM Sultra, Sofyan, 49 TKA China asal Henan itu masuk mulanya terbang dari China ke Thailand. Mereka dikarantina sebelum terbang ke Jakarta. Dari Jakarta, barulah   itu ke Kendari. Para TKA tersebut telah mendapat sertifikat sehat. Sementara itu,   dalam pernyataan pada Minggu (15/3) menyebut puluhan TKA itu bukan dari Cina, melainkan dari Jakarta. Merdisyam mengatakan mereka dari Jakarta dalam rangka memperpanjang visa. Kembali ke klarifikasi Merdisyam yang terkini, dia mengatakan informasi TKA dari Jakarta itu didapatkannya dari pihak bandara. ""Informasi dari otoritas bandara hanya bisa menjelaskan terkait asal keberangkatan WNA China yang datang karena Bandara Haluoleo tidak terdapat pemeriksaan keimigrasian pada pintu kedatangan,"" katanya. Selain itu, saat memberikan keterangan, ia telah melakukan koordinasi dengan pihak perusahaan, dalam hal ini PT VDNI. ""Kami sudah koordinasi dengan pihak perusahaan, yakni VDNI, bahwa TKA yang masuk ini merupakan TKA lama, karena tidak ada TKA baru yang datang,"" ujar Merdisyam."
"Selasa, 17 Mar 2020 14:42 WIB",         Walkot Idris: 2 Orang Sudah Sembuh dari Corona di Depok    ," menyatakan ada empat kasus positif terjangkit virus Corona  -19. Saat ini, dipastikan dua orang di antaranya sudah sembuh. ""Iya istilah konfirmasi itu adalah positif, (Depok) positif ada 4,"" kata Wali Kota Depok, Idris Abdul Somad saat dikonfirmasi, Selasa (17/3/2020). Idris mengatakan dari empat orang yang positif, dua di antaranya saat ini sudah sembuh. Sementara dua orang lainnya masih terjangkit virus Corona. ""Sudah sembuh tambah 1 orang lagi menjadi 2 orang dari Depok,"" ucapnya. Berdasarkan data yang dikirimkan oleh Idris, terlihat per tanggal 15 Maret sudah ada 5 orang pasien dalam pengawasan Corona. Selain itu, 156 orang dalam pemantauan dengan rincian 96 orang dinyatakan selesai pemantauan dan 60 orang masih dalam pemantauan. Sementara itu, Kadinkes Depok Novarita membenarkan data yang ada terkait pasien positif virus Corona di Depok. Dia menyebut dua dari empat orang dinyatakan sembuh dari virus Corona. ""Kasus konfirmasi 4, tanggal 15 itu sembuh 1, tanggal 16 dapat kabar baru aja 1 sembuh lagi, baru saya dapat aja infonya,"" ujarnya saat dihubungi terpisah."
"Selasa, 17 Mar 2020 13:35 WIB","         Cegah Corona, Polisi di NTB Siaga Semprotkan Disinfektan di Fasilitas Umum    ","Polda NTB tengah bersiaga untuk mencegah penyebaran virus Corona di wilayahnya. Sebanyak 28 orang yang masuk tim personel telah disiapkan untuk melakukan upaya penyebaran Corona. Tim ini akan bekerja sama dengan pemerintah daerah selama status siaga darurat COVID-19 berlangsung atau sejak ditetapkannya status darurat oleh Gubernur NTB, Minggu (15/3) lalu. Kasat Brimobda NTB Kombes Komaruz Zaman dalam keterangannya mengatakan 28 tim ini dibentuk berdasarkan arahan dari Kapolda NTB. Mereka akan melakukan penyemprotan disinfektan di berbagai tempat, seperti fasilitas umum, fasilitas sosial, tempat ibadah, pusat-pusat keramaian, dan tempat wisata. ""Dalam dua pekan ke depan, sejak Pemprov NTB menetapkan status siaga darurat bencana nonalam COVID-19, penyemprotan cairan disinfektan oleh tim kimia, biologi, dan radioaktif (KBR) yang berada di bawah unit Gegana Satbrimobda NTB,"" ungkapnya, Selasa (17/3/2020). ""Jadi memang jadwal sudah kita buat dari Senin sampai Sabtu yang dimulai sejak jam 08.00 Wita. Jadwal ini kita buat bertahap, tahap pertama di pekan pertama ini, dan tahap kedua mulai Senin pekan depan,"" jelasnya.          "
"Selasa, 17 Mar 2020 12:33 WIB","         Cerita WNI Dievakuasi dari Wuhan, Sempat Sedih Dijemput 'Minions'    ","Sejumlah warga negara Indonesia (WNI) yang telah tuntas menjalani observasi di Pulau Natuna berbagi cerita. Para WNI itu dievakuasi dari Wuhan, China, saat   (COVID-19) mulai mewabah. Seorang WNI perempuan menceritakan saat awal dijemput tim pemerintah di Wuhan. Dia mengaku sempat sedih. Kenapa? ""Melihat yang menjemput kita pakai baju 'Minions', seperti kita hama, awalnya merasa sedih, tapi setelah tahu kita ini standar WHO, lihat mereka, pilot menyambut, bapak-bapak TNI, Kemenkes, semua, Kemenlu, BNPB, semua yang ada di sana itu sangat  kita tenang, menyemangati kita, tim psikologi kita selalu hadir di Natuna, apa segala macam,"" ujar WNI itu seperti dilihat di akun resmi YouTube Sekretariat Presiden, Selasa (17/3/2020). ""Itu saya sudah dari kalau kata lebih dari terima kasih, saya bisa  deh,"" sambungnya. Seorang WNI lainnya mengaku selalu mengikuti perkembangan informasi Tanah Air saat itu. Dia mengaku bahagia saat Presiden Joko Widodo (Jokowi) mengumumkan evakuasi bagi mereka. ""Kami melihat dari media, terutama  di Indonesia bahwa presiden sudah menetapkan bahwa WNI di Wuhan akan dievakuasi. Wah itu luar biasa, luar biasa, itu bahagianya luar biasa,"" ujar seorang WNI lainnya. Seorang perempuan WNI lainnya mengatakan aksi pemerintah cukup bagus. Dia menilai koordinasi pemerintah saat mengevakuasi patut diapresiasi. ""Hebat banget, diskusi dan kerja sama satu lainnya itu juga sangat koordinasinya keren sih. Buktinya kita bisa dievakuasi,"" imbuhnya. Para WNI dari Wuhan ini telah dievakuasi oleh pemerintah pada Minggu (1/2). Mereka dikarantina di Natuna selama 14 hari untuk dinyatakan bebas dari virus Corona. Pada (15/2) para WNI ini selesai menjalankan karantina dan diperbolehkan pulang ke rumah masing-masing."
"Selasa, 17 Mar 2020 11:37 WIB",         4 Anggota KKB Ditembak Mati Anak Buah Lekagak Telenggen    ,"Kapolda Papua Irjen Paulus Waterpauw mengungkap identitas empat orang anggota kelompok kriminal bersenjata ( ) yang tewas dalam kontak tembak dengan Tim Tindak   di Tembagapura, Mimika. Keempatnya merupakan anak buah Lekagak Telenggen. ""Empat orang yang tewas adalah anak buah Lekagak Talenggen. Mereka mengklaim kalau yang meninggal adalah Jenderal dan panglima besar Lekagak Telenggen yang memimpin Operasi itu, makanya yang tewas ya dari anak buah Lekagak,"" jelas Irjen Paulus Waterpauw kepada wartawan di Mapolda Papua, Selasa (17/3/2020). Keempat anggota KKB tersebut dinyatakan tewas dalam kontak tembak dengan aparat gabungan di Kali Nya, Distrik Tembagapura, Kabupaten Mimika, Papua, kemarin. Keempatnya yakni Pentium Muda Waker (45), Moni Waker (30), Lani Magai (30), dan Lera Magai (28). Diberitakan sebelumnya, Kabid Humas Polda Papua Kombes Ahmad Musthofa Kamal menyampaikan kontak tembak ini terjadi pada Sabtu dan Minggu (14-15/3). Aparat lalu mengamankan 3 pucuk senjata laras panjang serta beberapa senjata tajam milik KKB. Ketiga senjata laras panjang yang berhasil diamankan tersebut ialah AR 15 yang dirampas anggota KKB dari Polsek Pirime pada November 2012, AK 47 yang dirampas KKB dari Pos Kulirik Puncak Jaya pada Januari 2014. Satu senjata yang disita ialah Thompson. Petugas juga menyita senjata tajam berupa 3 buah busur panah, 5 buah anak panah, dan sebuah kapak. Kombes Akmal juga menegaskan bahwa aparat akan terus melakukan penegakan hukum terhadap anggota KKB yang meresahkan warga. Pasca kejadian tersebut saat ini situasi keamanan di Distrik Tembagapura aman dan kondusif."
"Selasa, 17 Mar 2020 11:31 WIB","         Belajar Online Selama Wabah Corona, Gimana Caranya?    ","Pemerintah meliburkan sekolah selama dua pekan untuk mengantisipasi penyebaran wabah  . Ada belajar online yang diterapkan. Seperti apa sih caranya? Sekolah-sekolah di Jakarta menerapkan beberapa teknik belajar online. Dari wawancara dengan sejumlah orang tua murid, detikcom mendapatkan sedikit gambaran tentang seperti apa belajar online itu. Yayah (35) orang tua wali murid dari siswi SDN 08 Pagi, Batu Ampar, Jakarta Timur, misalnya menuturkan setiap hari anaknya diwajibkan online melalui ponsel selama dua jam. Apa saja yang dipelajari selama dua jam? ""Dikasih pelajaran sama pertanyaan melalui Google Sheet. Nanti langsung dicocokkan, ada grup WA juga,"" kata Yayah kepada detikcom, Selasa (17/3/2020). Beda lagi dengan Dita (33), dua anaknya yang sekolah di sekolah swasta di daerah Condet, Jakarta Timur, diberi pekerjaan rumah oleh gurunya melalui WA. ""Melalui WA diberi arahan harus mengerjakan lembar kegiatan siswa,"" katanya. Beda lagi cerita Rima (30), anaknya yang masih TK diberikan materi pendidikan melalui Google Classroom. Berbagai materi disiapkan gurunya melalui 'udara'. ""Untuk yang TK dan Playgroup disiapkan beberapa video untuk belajar dari jauh,"" katanya. Anda punya cerita soal belajar online yang lebih seru, silakan ceritakan di kolom komentar ya."
