date,title,descs
"Kamis, 30 Jan 2020 15:18 WIB","         Sering Kumpul di Isola UPI, Anggota Sunda Empire Iuran Sewa Tempat    ","Polisi masih menyelidiki ada tidaknya aliran uang dalam kegiatan Sunda Empire. Selama ini, kegiatan dilakukan Sunda Empire sumber dana dari anggota kelompok. ""Sejauh ini belum ada pungutan,"" ucap Direktur Reserse Kriminal Umum Polda Jabar Kombes Hendra Suhartiyono saat dihubungi, Kamis (30/1/2020). Sunda Empire selama ini kerap melakukan sejumlah kegiatan di Bandung. Mereka menyewa Isola yang terletak di kampus Universitas Pendidikan Indonesia (UPI). Polisi menyebut ada empat kali kegiatan yang dilakukan Sunda Empire di Isola sebelum kasusnya terbongkar. Menurut Hendra, selama melakukan kegiatan di Isola hingga ditempat lain, sumber dana Sunda Empire berasal dari anggotanya. ""Waktu di UPI, itu dia iuran,"" kata Hendra. Kabid Humas Polda Jabar Kombes Saptono Erlangga Waskitoroso menambahkan iuran ini dilakukan sesama anggotanya. Tarif yang dibebankan diprediksi ratusan ribu rupiah. ""Mereka selama ini patungan, kan anggotanya banyak. Enggak (sampai jutaan per orang), masih ratusan ribu,"" kata Erlangga di Mapolda Jabar. Dalam kasus ini, penyidik Direktorat Reserse Kriminal Umum Polda Jabar, ada tiga orang petinggi yang ditetapkan sebagai tersangka. Ketiganya yaitu Nasri Banks selaku Perdana Menteri atau Grand Prime Minister, Rd Ratna Ningrum selaku kaisar atau ibunda ratu agung dan Raden Rangga alias HRH Rangga sebagai Sekretaris Jenderal. Penetapan tersangka ini berdasarkan serangkaian penyelidikan dan penyidikan yang dilakukan oleh petugas Direktorat Reserse Kriminal Umum Polda Jabar. Para tersangka dikenakan Pasal 14 dan 15 Undang-undang Nomor 1 Tahun 1946 tentang penyebaran berita bohong yang menimbulkan keonaran. Kini ketiga dedengkot Sunda Empire tersebut ditahan di Mapolda Jabar. Polisi terus mendalami kasus tersebut."
"Senin, 27 Jan 2020 20:24 WIB",         Kisah Sedih Remaja Cianjur yang 4 Tahun Diculik dan Jadi Budak Seks    ,"Empat tahun, Bunga (bukan nama sebenarnya) warga Kecamatan Naringgul Kabupaten Cianjur dibawa kabur oleh SF yang merupakan tetangganya sendiri. Bahkan kini bunga tengah hamil 9 bulan lantaran menjadi budak seks dari pelaku. Selama pelariannya, SF membawa bunga tinggi di sebuah gubuk di dalam hutan di kawasan Ciwidey Bandung. Dengan segala keterbatasan, Bunga bertahan hidup. Bunga menceritakanawalnya dia diajak pelaku ke daerah Pameungpeuk Garut untuk menengok anak SF. Tapi setelah itu, bunga langsung dibawa ke daerah Ciwidey Bandung. ""Di sana diajak oleh pak SF untuk tinggal di sebuah saung di tengah hutan. Jauh dari pemukiman penduduk,"" ungkap Bunga saat ditemui di rumahnya, Senin (27/1/2020). Bunga sempat meminta untuk pulang ke rumah, tapi pelaku berjanji akan memulangkan korban setelah setahun tinggal di gubuk berukuran 2,5x2,5 meter itu. Untuk bertahan hidup, Bunga bercocok tanam di lahan yang informasinya berada di kawasan perhutani tersebut. Sehari-hari ia dan SF hanya memakan nasi dengan lauk lalapan serta sayuran yang direbus. ""Ya makan itu aja, nasi sama daun singkong atau sayur. Hampir setiap hari,"" terang Bunga. Di bawah tekanan dan janji manis, Bunga dijadikan budak seks SF. Bunga selalu dijanjikan akan dipulangkan kepada keluarga dan akan dinikahi apabila hamil, membuat Bunga tetap bertahan di dalam hutan. ""Belum terpikir kalau pak SF itu bohong, karena dijanjikan mau tanggungjawab, percaya saja. Apalagi kan saya sulit mau ke mana-mana, karena ada di dalam hutan,"" kata dia. Sejak awal kehamilan hingga usia kandungan 9 bulan, Bunga mengaku belum pernah sekalipun diperiksa secara medis di klinik ataupun layanan kesehatan lainnya terkait kondisi bayi di dalam rahimnya. ""Karena pak SF dicari, jadi tidak pernah dibawa periksa. Selama awal hamil ya seadanya saja, tapi belum pernah sampai kenapa-kenapa kandungannya,"" jelas Bunga. SF baru berani keluar dari hutan di usia kandungan yang sembilan bulan. SF membawa Bunga kembali ke Cianjur dan keduanya dicurigai oleh tetangga sekitar sehingga dilaporkan ke polisi. Lantaran SF tengah diproses hukum, Bunga rencananya akan membesarkan sendiri bayi dalam kandungannya setelah lahir. Meski masih remaja, Bunga mengaku akan bekerja untuk membiayai anaknya tersebut. ""Saya akan rawat anak saya setelah lahir. Untuk kebutuhan mau kerja, apa saja kerjaaannya yang penting bisa membiayai anak. Tidak masalah saya masih kecil juga, saya akan besarkan anak ini sendiri,"" ungkapnya. Sebelumnya, Polsek Naringgul berhasil mengembalikan SA seorang gadis asal Kecamatan Naringgul yang sempat dibawa kabur tetangganya semalam empat tahun. Namun gadis yang berusia 15 tahun itu ternyata sedang hamil 9 bulan. Pelaku penculikan SF (57) yang masuk dalam daftar pencarian sejak 4 tahun lalu pun sudah diamankan ke Mapolsek Naringgul untuk dimintai keterangan."
"Senin, 27 Jan 2020 08:50 WIB","         Warga Pelihara Hewan Dilindungi, Plt Bupati Cianjur: Serahkan ke BBKSDA    ","Plt Bupati Cianjur, Herman Suherman meminta warga Cianjur untuk tidak memburu, menangkap dan memelihara hewan dilindungi, termasuk monyet surili yang merupakan endemik Jawa Barat. Herman mengimbau warga yang memiliki dan memelihara hewan langka tersebut agar diserahkan ke Balai Besar Konservasi Sumber Daya Alam (BBKSDA) Jawa Barat, supaya segera dikembalikan ke habitatnya. ""Kita harus turut menjaga hewan yang memang dilindungi, jangan ditangkap apalagi dipelihara. Kalau memang memiliki, silakan serahkan pada yang berwenang atau ke BBKSDA, supaya bisa dikembalikan ke alam,"" ujar Herman saat dihubungi melalui telepon seluler, Senin (27/1/2020). Herman mengatakan, bukan hanya tidak boleh menangkap atau memelihara hewan langka seperti surili, warga Cianjur juga diimbau untuk menjaga alam supaya habitat hewan tersebut tetap terjaga. Pasalnya dikhawatirkan keberadaan surili atau hewan dilindungi lainnya di perkampungan akibat alam mereka yang rusak, bukan hanya dari perilaharaan yang dilepas. ""Jaga alam, jangan dirusak. Kalau habitatnya rusak, keberadaan mereka juga terancam. Makanya saya sudah instruksikan ke setiap camat dan kepala desa untuk melindungi hewan langka beserta menjaga habitatnya,"" ucap Herman. Kepala Bidang Wilayah I BBKSDA Jawa Barat, Lana Sari, mengatakan, satwa dilindungi sebaiknya berada di habitatnya di hutan. Apapun alasan untuk memilikinya, tetap dilarang undang-undang. ""Kalau memang memiliki silakan serahkan pada kami,"" kata Lana. Terkait Surili yang sudah diamankan, dia mengatakan, pihaknya akan melakukan rehabilitasi hingga hewan tersebut siap untuk dilepaskan kembali ke habitatnya. Seperti yang diketahui, beberapa waktu lalu warga Desa Sukaraharja Kecamatan Cibeber Kabupaten Cianjur dihebohkan dengan munculnya surili di wilayah tersebut. Bahkan warga sempat mengira hewan endemik Jawa Barat itu merupakan siluman. Pada 24 Januari 2020, seekor surili berhasil tertangkap setelah masuk dalam perangkap yang dipasang BBKSDA. Namun masih ada dua ekor surili yang berkeliaran di Desa Sukaraharja dan masih dalam pencarian."
"Sabtu, 25 Jan 2020 20:13 WIB","         Disorot Raden Rangga Sunda Empire, Begini Reaksi Ridwan Kamil    ","Petinggi Sunda Empire,  , menyebut Ridwan Kamil tak pantas jadi gubernur Jabar karena tidak paham Sunda Empire. Ridwan Kamil pun angkat bicara. Kang Emil sapaannya mengaku tak masalah dengan pernyataan Rangga. Hal itu hak berpendapat sebagai warga negara Indonesia. ""Ya setiap orang mah bisa berpendapat masing-masing, nggak masalah,"" ucap Emil di Vihara Samudra Bhakti, Jalan Cibadak, Kota Bandung, Sabtu (25/1/2020). Menurutnya, masyarakat bisa menilai kedudukan   di Indonesia saat ini. Ia enggan berkomentar lebih jauh dan menyerahkan sepenuhnya kepada penilaian masyarakat. ""Kita serahkan ke masyarakat argumen mana yang paling bisa diterima paling logis, paling masuk akal,"" ujar Emil. Sebelumnya, Rangga mengingatkan Ridwan Kamil tidak bisa sembarangan mengenai Sunda Empire. Mengingat, beberapa waktu lalu, orang nomor satu di Jabar itu menyebut keberadaan Sunda Empire karena banyak orang stres. ""Saya juga sudah peringatkan dari awal Ridwan Kamil, kalau tidak paham Sunda Empire jangan jadi gubernur di Jawa Barat, karena Jabar itu pusat dari tatanan Sunda,"" ucap Rangga kepada   saat dihubungi, Sabtu (25/1/2020)."
"Kamis, 23 Jan 2020 16:28 WIB",         Kelebihan Populasi Diduga Penyebab Monyet Serbu Kampung di Kuningan    ,"Kawanan monyet menyerbu perkampungan di Desa Cibeureum, Kecamatan Cilimus, Kabupaten Kuningan. Monyet-monyet tersebut diduga berasal dari hutan lindung Taman Nasional Gunung Ceremai (TNGC) yang lokasinya tidak jauh dari perkampungan tersebut. Pihak Balai TNGC menjelaskan, serbuan kawanan monyet ekor panjang diakibatkan ledakan populasi. ""Ada indikasi semacam kelebihan populasi. Tapi, belum bisa saya pastikan. Karena membutuhkan penelitian dari akademisi,"" kata Kepala Seksi Wilayah I Kuningan TNGC, San Andre saat dihubungi detikcom, Kamis (23/1/2020). Andre menerangkan kawasan hutan lindung habitat monyet tersebut dikepung perkampungan warga. Sehingga, lanjut dia, kawanan monyet kerap masuk ke perkampungan untuk mencari makanan. ""Kita juga upayakan untuk menambah pakan alami di hutan, caranya menanam buah-buahan seperti kondang dan lainnya. Untuk mengantisipasi agar satwa tak masuk pemukiman,"" kata Andre. Lebih lanjut, Andre mengaku serbuan kawanan monyet itu sudah terjadi sejak lama. ""Sebelumnya juga kita pernah melakukan semacam vasektomi, tapi tetap bertambah (populasi). Jadi sekarang kita tambah pakan alami,"" kata Andre. Seperti diberitakan sebelumnya, Balai Konservasi Sumber Daya Alam (BKSDA) melibatkan Suku Baduy untuk menangkap kawanan monyet yang menyerbu perkampungan warga Cibeureum. ""BKSDA meminta sejumlah orang dari Suku Baduy, Banten untuk menangkap monyet yang menganggu aktivitas masyarakat, yang sering merusak perkebunan juga. Nanti monyet itu akan dikarantina,"" kata Kepala Desa Cibeureum Suheri. Suheri mengatakan proses penangkapan monyet sudah dilakukan sejak Sabtu (18/1/2020) hingga Selasa (22/1/2020) kemarin. Namun, hingga saat ini, diakui Suheri, masih ada beberapa monyet yang mengganggu aktivitas warga setempat. ""Sudah ratusan yang ditangkap. Semoga kedepannya bisa berkurang,"" katanya."
"Jumat, 20 Mar 2020 02:21 WIB","         Cegah Corona, Polisi Lampung Siaga Bantu Penyemprotan Disinfektan    ","128 personel   disiagakan dalam rangka pencegahan penyebaran   COVID-19. Mereka bertugas mensosialisasikan pola hidup bersih dan sehat, social distancing, termasuk juga memberikan bantuan penyemprotan disinfektan. ""Penyemprotan cairan disinfektan di sentra-sentra tempat ibadah, tempat-tempat strategis fasilitas umum, Mako Polda, rumah-rumah dinas dan rumah pejabat Pemprov Lampung,"" kata Kabid Humas Polda Lampung Kombes Zahwani Pandra Arsyad dalam keterangan tertulisnya, Jumat (19/3/2020). Pandra menuturkan personel Polda Lampung telah melakukan penyemprotan disinfektan di rumah Gubernur, Wakil Gubernur dan Sekda Lampung. Dia kemudian mengatakan Polda Lampung juga telah melakukan kegiatan latihan atau simulasi penanganan pasien Corona. ""Jadi simulasi untuk melihat kesiapan personel Polda Lampung terkait upaya pencegahan pandemi COVID-19. Mulai dari perkenalan alat-alat khusus Subden Kimia, Biologi, Radioaktif (KBR),"" ujar Pandra. Alat-alat KBR yang dimaksud antara lain alat pelindung baju level A 6 unit, level B 15 unit dan level C 10 Unit, serta masker KBR 42 unit. Kemudian diperkenalkan juga alat dekontaminasi. ""(Alat Dekontaminasi) baik untuk personal maupun massal yang terdiri dari tenda dekontaminasi 2 unit, personal dekontaminasi shower 1 unit, mobil dekontaminasi 2 unit, sanijet machine 2 unit,"" papar dia. Sebelumnya, Kepala Dinas Kesehatan (Kadinkes) Lampung, Reihana, mengkonfirmasi satu pasien dalam pengawasan (PDP) di Lampung positif COVID-19. Pasien merupakan pria berumur 62 tahun asal Bandarlampung. Sementara itu ada dua PDP berusia balita. Hingga saat ini Dinkes Pemprov Lampung masih menunggu hasil tes Corona dua balita tersebut dari Litbangkes Kemenkes."
"Jumat, 20 Mar 2020 00:03 WIB","         Cegah Kejahatan di Laut Saat Wabah Corona, Baharkam-Bea Cukai Patroli Bersama    ","Badan Pemelihara Keamanan (Baharkam) Polri serta Direktorat Jenderal Bea dan Cukai Kementerian Keuangan (Kemenkeu) menggelar patroli bersama di perairan Teluk Jakarta. Hal ini dilakukan untuk mencegah terjadinya tindak kejahatan di laut di tengah wabah   (COVID-19). ""Kita tahu semua pihak sedang fokus dalam penanganan COVID-19. Kami tidak ingin ada pihak-pihak yang memanfaatkan situasi ini untuk melakukan aksi kejahatannya, terutama di perairan. Jadi kami lakukan patroli gabungan,"" kata Kakorpolairud Baharkam Polri Irjen Lotharia Latif dalam keterangan tertulis, Kamis (19/3/2020). Latif mengatakan kejahatan yang kerap menggunakan jalur laut antara lain penyelundupan,  ,  , penyalahgunaan BBM, dan  . Dia menerangkan, Baharkam menurunkan armada kapal polisi (KP) Kolibri 4015,  , helikopter NBO 105 Bolco dan para awak, serta dua anjing pelacak K-9. Sedangkan Bea-Cukai mengerahkan kapal BC 8004 dan KPC 2004. ""Sasaran patroli adalah kapal-kapal yang ada di sekitar Teluk Jakarta, yang diduga membawa barang-barang ilegal,"" ujar Latif. Latif menuturkan, dalam patroli ini, dilakukan pemeriksaan kelengkapan kapal seperti surat atau dokumennya. Kegiatan berlangsung mulai pukul 08.30 sampai 12.30 WIB.  ""Hasil patroli baik. Situasi di perairan Teluk Jakarta kondusif. Kegiatan ini juga perintah dari Kabaharkam (Komjen Agus Andrianto),"" ucap Latif."
"Kamis, 19 Mar 2020 23:30 WIB",         Pemkot Depok Minta Warga Ibadah di Rumah untuk Cegah Corona    ,"Pemerintah Kota (Pemkot) Depok mengimbau warganya untuk melaksanakan ibadah di rumah masing-masing. Hal itu untuk mencegah penyebaran  (COVID-19).  ""Imbauan Ketua Gugus Tugas Percepatan Penanganan COVID-19 Kota Depok tentang Protokol Pelaksanaan Ibadah Seluruh Umat Beragama di Kota Depok,"" cuit akun Twitter @pemkotdepok yang menyampaikan surat edaran yang ditandatangani Ketua Gugus Tugas Percepatan Penanganan Virus COVID-19 Sri Utomo, seperti dilihat  , Kamis (19/3/2020).  Surat edaran itu bernomor 8.02/02/GT/2020. Ada tiga poin dalam surat edaran itu yang salah satunya berisi imbauan agar umat beragama di Depok melakukan ibadah di rumah. ""Mengimbau kepada seluruh umat beragama di Kota Depok untuk tidak melaksanakan ibadah di tempat ibadah yang melibatkan banyak orang dan menggantinya dengan ibadah di rumah masing-masing,"" tulis surat edaran tersebut. Selain itu, masyarakat diimbau untuk tidak melaksanakan perayaan atau kegiatan keagamaan dan kegiatan kemasyarakatan yang melibatkan banyak orang. Imbauan ini berlaku untuk selama dua pekan dan akan dievaluasi kembali. ""Imbauan ini mulai berlaku tanggal 20 Maret sampai dengan 4 April 2020 dan akan dievaluasi kembali dengan mempertimbangkan situasi kembali di kota Depok,"" tulisnya. Diketahui, Asrorun Ni'am memberikan pemahaman pada masyarakat mengenai cara pencegahan COVID-19 dari kacamata agama. Sekretaris Komisi Fatwa MUI itu meminta masyarakat memahami wabah COVID-19 ini agar tidak membuat penularan makin masif. ""Beribadah tetap jalan terus, munajat kepada Allah SWT tetap, tetapi pada saat yang bersamaan kita menjaga keselamatan jiwa diri dan juga saudara-saudara kita,"" kata Asrorun dalam siaran langsung di akun resmi YouTube BNPB, Kamis (19/3). ""Yang terakhir bahwa kita punya tanggung jawab untuk mencegah peredaran, ini bagian dari tugas keagamaan, jangan sampai kemudian kita menyebabkan kepanikan, waspada penting tapi aktivitas yang menyebabkan kepanikan dengan cara memborong sembako, memborong masker, menyebarkan info yang terkait dengan COVID menyebabkan ketakutan orang, tetapi   itu hukumnya haram,"" imbuhnya memberikan penegasan. Di beberapa daerah, seperti Jakarta, Gubernur DKI Jakarta Anies Baswedan juga mengimbau warganya untuk membatasi kegiatan keagamaan. Adapun pemuka agama yang diundang untuk menyampaikan pernyataan imbauan adalah tokoh agama Islam, Hindu, Kristen, Katolik, dan Buddha. ""Bila pembatasan kegiatan keagamaan hanya diikuti sebagian dan sebagian tidak, maka potensi penularan tinggi. Kita harap, mari kita kompak. Dua pekan ke depan kedepankan perlindungan, penyelamatan saudara se-kota dengan cara disiplin seruan yang pada sore ini dikirimkan dari Balai Kota,"" ucap Anies di Balai Kota DKI Jakarta, Jalan Medan Merdeka Selatan, Jakarta, Kamis (19/2)."
"Kamis, 19 Mar 2020 22:42 WIB","         Sebar Hoax soal Corona, Kuli Bangunan Asal Sidrap Diamankan Polisi    ","Polisi menangkap pelaku penyebar berita bohong alias   di media sosial terkait virus  (COVID-19). Pelaku diketahui seorang buruh bangunan bernama Agussalim (19). Pelaku ditangkap di rumahnya, Kelurahan Amparita, Kecamatan Tellulimpoe, Kabupaten Sidrap, Kamis (19/3/2020).   ""Benar, pada pengungkapan pelaku kami di-  unit Resmob Sidrap dan berhasil mengamankan pelaku di rumahnya Kabupaten Sidrap,"" ungkap Kasat Reskrim Polres Parepare Iptu Asian Sihombing, Kamis (19/3).   Asian menjelaskan, pelaku memiliki akun YouTube. Ia mengunggah sebuah video berjudul 'Tiga Orang Positif Corona di Sulawesi Selatan'. Video itu kini viral di media sosial dan telah ditonton lebih dari 63 ribu  . Setelah ditelusuri, video itu diambil di RSUD Andi Makkasau dengan konteks yang berbeda.   ""Pelaku dilaporkan oleh pihak RSUD Andi Makkasau karena menimbulkan keresahan dan kepanikan, karena faktanya tidak seperti itu,"" jelasnya. Agussalim di hadapan penyidik mengaku mengunggah video tersebut setelah mendapatkan informasi yang belum diketahui kebenarannya. ""Saya hanya meneruskan info yang beredar, karena katanya seperti itu, saya juga tidak tahu kalau meng-  video tersebut kita bisa kena hukum,"" kata pria tamatan SD ini.   Akibat perbuatannya, pelaku dijerat dengan Pasal 45 A UU Nomor 11 Tahun 2008 tentang Informasi dan Transaksi Elektronik (ITE) dengan ancaman hukuman maksimal 6 tahun penjara atau denda maksimal Rp 1 miliar."
"Kamis, 19 Mar 2020 20:35 WIB",         Tim Advokasi Novel: Dakwaan Terdakwa Teror Air Keras Beda dengan TPF Polri    ,"Tim advokasi   mengkritisi sidang teror air keras yang baru saja digelar di Pengadilan Negeri Jakarta Utara. Dalam sidang ini, ada dua terdakwa, yakni Ronny Bugis dan Rahmat Kadir Mahulette. Anggota Tim Advokasi Novel Baswedan, Alghiffari Aqsa, menyayangkan dakwaan jaksa penuntut umum (JPU) yang menyebut kasus ini sebagai penganiayaan saja, tidak disebutkan berkaitan dengan kerja sebagai penyidik Komisi Pemberantasan Korupsi (KPK). ""Tidak ada Pasal 21 UU Pemberantasan Tindak Pidana Korupsi dan Pasal 340 atau pasal pembunuhan berencana sesuai fakta bahwa Novel diserang karena kerja-kerjanya menyidik kasus korupsi dan hampir saja kehilangan nyawanya akibat cairan air keras yang masuk ke paru-paru,"" ujar Alghiffari dalam keterangan tertulis, Kamis (19/3/2020). Dalam tuntutan itu, kata Alghiffari, jaksa tidak menyebutkan ada aktor intelektual di balik kasus ini. Menurutnya, dakwaan jaksa bertentangan dengan tim pencari fakta bentukan Polri juga menemukan kasus ini ada kaitannya dengan kasus korupsi yang sedang ditangani  . ""Dakwaan jaksa penuntut umum sangat bertentangan dengan temuan Tim Pencari Fakta bentukan Polri untuk Kasus Novel Baswedan yang menemukan bahwa motif penyiraman air keras terhadap Novel yang berkaitan dengan kasus-kasus korupsi besar yang ditanganinya,"" ucapnya. Oleh karena itu, Alghiffari menduga jaksa tidak melakukan penyidikan hingga mendalam. ""Dalam dakwaan JPU tidak terdapat fakta atau informasi siapa yang menyuruh melakukan tindak pidana penyiraman air keras terhadap Novel Baswedan. Patut diduga jaksa sebagai pengendali penyidikan satu skenario dengan kepolisian mengusut kasus hanya sampai pelaku lapangan,"" katanya."
"Kamis, 19 Mar 2020 20:32 WIB","         Protes Aturan Berorganisasi, Demo Mahasiswa UBB Ricuh di depan Rektorat    "," Universitas Bangka Belitung (UBB) di depan Gedung Rektorat berakhir ricuh. Sejumlah mahasiswa dan petugas keamanan mengalami luka. Mahasiswa demo untuk menolak Peraturan Rektor Nomor 2 Tahun 2019 tentang  . Mahasiswa menilai aturan yang baru mengintervensi organisasi kemahasiswaan. ""Kami mahasiswa Universitas Bangka Belitung menolak terkait adanya Peraturan Rektor Nomor 2 Tahun 2019, dalam hal ini berkaitan dengan teknis,"" jelas Koordinator Aksi, Andre, kepada wartawan, Kamis (19/3/2020). Mahasiswa menuntut pencabutan Peraturan Rektor Nomor 2 tahun 2019, menolak segala bentuk intervensi terhadap demokrasi yang dijalankan mahasiswa, serta melibatkan organisasi kemahasiswaan dalam setiap pengambilan kebijakan. Massa menilai peraturan tersebut mengintervensi mahasiswa. ""Kami minta untuk aturan itu segera dicabut, karena tidak sesuai dengan organisasi kemahasiswaan  ,"" tegasnya. Bentrok antara mahasiswa dan petugas satpam dipicu oleh pembakaran ban oleh mahasiswa menggunakan bensin dalam plastik. Saat petugas keamanan berusaha memadamkan api, massa menolak ban dipadamkan hingga berujung aksi saling dorong. Sementara itu, menanggapi demo mahasiswa, Wakil Rektor I UBB, Nizwan Zukhri, mengaku tidak tau persis tuntutan mahasiswa. ""Info didapat, peserta demo menuntut aturan tentang batasan berorganisasi minimal IPK 3,0 untuk ketua dan maksimal semester VII dicabut, sementara untuk anggota minimal IPK 2,75,"" kata Nizwan. Menurut Nizwan, batasan ini dibuat dari kenyataan bahwa seorang organisatoris tidak boleh mengabaikan dunia akademiknya. Dan IPK 3,0 bagi seorang ketua ormawa, menurutnya, masih moderat. ""Kami heran mengapa ini dipersoalkan padahal batasan itu kan tidak terlalu besar. (IPK) 3,00 itu nilai tengah-tengah, banyak kampus besar juga menetapkan hal seperti itu. Kalau ini dianggap mengkebiri demokrasi, terasa aneh karena sebenarnya kampus memiliki kewajiban untuk mengatur capaian lulusan agar semakin baik,"" tutur Nizwan melalui keterangan tertulis. Hal lain yang dipersoalkan adalah batasan semester yang maksimal semester VII. Menurutnya, pembatasan tersebut dibuat agar mahasiswa tetap bisa berorganisasi tanpa studinya terbengkalai. ""Kebijakan ini merespons kondisi bahwa angka masa lulus sarjana di UBB kita masih lama, padahal pengaruh ke akreditasi prodi dan kampus. Ketika dibatasi maksimalnya, mahasiswa akan bisa lulus maksimal semester 10 bagi mereka yang berorganisasi. Ini bukan mengkebiri demokrasi, tapi justru memperhatikan keinginan rata-rata orang tua yang ingin anaknya lulus cepat,"" tambahnya."
"Kamis, 19 Mar 2020 20:25 WIB","         Pemprov Sulsel Lacak Jejak Kasus 285, Isolasi Keluarga Pasien Corona 286    "," (Sulsel) baru menerima hasil laboratorium Balitbangkes Kemenkes bahwa 2 warganya positif Corona atau COVID-19 sore tadi. Keluarga pasien 285 dan 286 langsung diisolasi di rumah. ""(Keluarga) ini lagi kita isolasi dulu, nah ini nanti Dinas Kesehatan punya tanggung jawab untuk  . Masih kita isolasi di rumah ini. Kita baru dapat hasilnya tadi,"" ujar Gubernur Sulsel Nurdin Abdullah di kediamannya, Perumahan Dosen Unhas, Tamalanrea, Makassar, Kamis (19/3/2020). Nurdin mengaku pihaknya sudah memiliki rekam jejak yang lengkap dari pasien kasus 285 dan 286. Dinas Kesehatan juga masih terus melacak pergerakan dan dengan siapa saja pasien melakukan kontak langsung. Khusus untuk kasus 285, Pemprov Sulsel masih akan mendalami lagi pergerakannya karena baru diketahui positif   setelah meninggal dunia. ""COVID (kasus) 285 itu sementara Dinas Kesehatan melakukan tracing. Yang kedua, COVID 286 itu juga kami sudah mulai mengisolasi keluarga dan kita terus melacak dengan siapa saja mereka bersentuhan, dengan siapa saja dia bertemu. Dan tentu ini juga penting sekali untuk kita lakukan pemeriksaan, kita isolasi,"" jelasnya. ""Kita sudah (punya) rekamannya, sangat lengkap. Ya kita punya rekaman sangat lengkap,"" lanjutnya."
"Kamis, 19 Mar 2020 16:50 WIB",         Jokowi: Saya dan Ibu Iriana Alhamdulillah Negatif Corona    ,"Presiden Joko Widodo ( ) beserta Ibu Negara Iriana mengumumkan hasil tes virus   (COVID-19) yang telah dilakukannya. Dari hasil yang diterima, keduanya dinyatakan negatif COVID-19. ""Saya dan Ibu Iriana sudah melaksanakan tes deteksi COVID-19 empat hari yang lalu, dan sudah keluar hasil tesnya. Alhamdulillah dinyatakan negatif,"" kata Jokowi dalam keterangan tertulis dari Biro Pers, Media dan Informasi Sekretariat Presiden, Kamis (19/3/2020). Dalam kesempatan itu, Jokowi juga menyampaikan rasa terima kasih dan apresiasi kepada para tenaga medis yang berjibaku menangani pasien Corona. ""Saya menyampaikan terima kasih dan penghargaan yang setinggi-tingginya kepada para dokter, para perawat, dan seluruh jajaran rumah sakit yang sedang bekerja keras penuh dedikasi dalam melayani dan merawat para pasien yang terinfeksi COVID-19,"" tuturnya. Jokowi juga meminta masyarakat mengurangi interaksi publik demi mencegah penyebaran virus Corona Masyarakat diminta belajar dari rumah, bekerja dari rumah, dan beribadah di rumah. ""Semoga kita semua diberikan kesehatan yang prima,"" pungkas Jokowi."
"Kamis, 19 Mar 2020 16:54 WIB","         Ada Imbauan Social Distancing Imbas Corona, Warga di Pekanbaru Malah Ribut    ","Masyarakat diimbau untuk menjauhi dan tak membuat keramaian sebagai upaya pencegahan penyebaran   Namun, di Pekanbaru, Riau, malah terjadi keributan di antara dua kelompok warga. Polisi pun melakukan pengamanan di lokasi. Keributan antarwarga ini terjadi Jl Tanjung Datuk, Kecamatan Lima Puluh Pekanbaru, Kamis (19/3/2020) siang. Dua kelompok berkumpul untuk saling menyerang. ""Ada dua kelompok massa yang mau berkelahi. Masing-masing mau adu kekuatan, tapi polisi sudah di lapangan bisa dikendalikan,"" kata warga yang melintas di lokasi, Riadi, kepada  . Humas Polresta Pekanbaru Ipda Budhia Dianda membenarkan peristiwa tersebut. Polisi masih menyelidiki pemicu keributan. ""Polisi sudah di TKP untuk pengamanan. Siapa yang berselisih dan apa penyebabnya masih dalam lidik,"" kata Budia."
"Kamis, 19 Mar 2020 15:26 WIB","         Khawatir soal Corona, DPRD Sultra Desak Pemulangan 49 TKA Asal China    ","Kedatangan 49 tenaga kerja asing (TKA) asal China ke Sulawesi Tenggara (Sultra) menjadi polemik di tengah mewabahnya   (COVID-19). Wakil Ketua DPRD Sultra Endang SA mengaku kecewa karena sempat ada kesepakatan untuk menghentikan sementara pengiriman TKA. ""Kita sudah tidak tahu mau tanggapi bagaimana. Kita rapat koordinasi itu hari, masih Januari kita rapat, salah satu keputusan meminta Gubernur bersurat ke pusat untuk menghentikan datangnya TKA, ternyata tetap bertambah saja. Itu yang ketahuan, siapa yang jamin bebas Corona,"" kata Endang saat dihubungi, Kamis (19/3/2020). Saat ini para TKA masih menjalani karantina di perusahaan PT VDNI di Kecamatan Morosi, Konawe, Sultra. Endang tidak percaya karantina akan berjalan efektif. ""Semua itu tipu-tipu saja, katanya dikarantina, bagaimana dikarantina di tempat kerjanya. Memangnya itu Morosi tempat karantina? Kalau mau dikarantina, bawa di Bahteramas. Kalau perlu, saya usul bawa saja di rujab Gubernur biar dikarantina di sana,"" ujar Endang. ""Harus dipulangkan karena kan ada peraturan presiden itu, untuk menghentikan sementara dan itu dari Januari kita sudah minta,"" sambungnya. Dia mendesak agar para TKA dipulangkan ke China. Menurutnya, yang paling bertanggung jawab dalam hal ini adalah Gubernur Sultra Ali Mazi sebagai kepala daerah. ""Salah, makanya dibutuhkan kepemimpinan Ali Mazi untuk tegas menolak, memulangkan TKA. Kalau perlu, kita jagai di bandara sana biar datang kita tangkap TKA. Jangan main-main karena ini soal nyawa, soal keselamatan daerah kita, semua negara itu menolak datangnya warga dari daerah terjangkit, kok kita buka diri,"" ujarnya.          "
